Date,SMP,Temperature,Wind Speed,Visibility,Cloud Cover
5/26/2021 05:30,1,27,5.3,10,49.1
5/26/2021 06:00,1,28,5.3,10,49.6
5/26/2021 06:30,1,28,3.5,10,50
5/26/2021 07:00,300,28.5,3.6,15.3,71
5/26/2021 07:30,749.8,30,3.6,10,49.1
5/26/2021 08:00,779,30,3.6,10,49.6
5/26/2021 08:30,797.1,31,7.4,10,49.1
5/26/2021 09:00,799.6,32,9.2,10,49.6
5/26/2021 09:30,774.2,33,10.8,10,49.1
5/26/2021 10:00,774.2,32.3,5.5,15.3,70.6
5/26/2021 10:30,750,33,13,10,49.1
5/26/2021 11:00,650,33,11.2,10,49.6
5/26/2021 11:30,300,33,9.7,10,49.1
5/26/2021 12:00,1,34,14.8,10,49.6
5/26/2021 12:30,655,33.9,16.6,10,25
5/26/2021 13:00,779,33.3,10.8,15.3,59.1
5/26/2021 13:30,779,32,0,10,25
5/26/2021 14:00,779,33,14.8,10,27.6
5/26/2021 14:30,779,33,18.2,10,25
5/26/2021 15:00,779,32,20.5,10,27.6
5/26/2021 15:30,780,32,25.6,10,25
5/26/2021 16:00,780,32.1,15,15.3,59.6
5/26/2021 16:30,780,31,27.4,10,25
5/26/2021 17:00,600,31,20.5,10,27.6
5/26/2021 17:30,600,30.9,20.4,10,25
5/26/2021 18:00,655,30,18.3,10,27.6
5/26/2021 18:30,700,30,13,10,25
5/26/2021 19:00,675,29.8,3.6,15.3,59.1
5/26/2021 19:30,655,29.9,0,10,49.1
5/26/2021 20:00,779,30,7.7,10,49.6
5/26/2021 20:30,797.1,29,5.5,10,49.1
5/26/2021 21:00,780,29,3.7,10,49.6
5/26/2021 21:30,779,29,2,10,49.1
5/26/2021 22:00,779,28.3,0,15.3,59.1
5/26/2021 22:30,779,28,0,10,25
5/26/2021 23:00,750,28,3.6,10,27.6
5/26/2021 23:30,700,28,3.6,10,25
5/27/2021 00:00,774,28,1.9,10,27.6
5/27/2021 00:30,774,27,3.7,10,25
5/27/2021 01:00,769,26.5,0,15.3,59.1
5/27/2021 01:30,769,27,0,10,25
5/27/2021 02:00,769,27,1.9,10,27.6
5/27/2021 02:30,750,27,1.9,10,25
5/27/2021 03:00,750,27,1.9,10,27.6
5/27/2021 03:30,750,27,7.4,10,25
5/27/2021 04:00,750,26.3,10.8,15.3,59.1
5/27/2021 04:30,749.9,27,9.1,10,25
5/27/2021 05:00,750,27,5.4,10,28
5/27/2021 05:30,769,26,5.3,10,25.9
5/27/2021 06:00,769,26,3.6,10,28
5/27/2021 06:30,750,27,5.3,10,25.9
5/27/2021 07:00,730,27.1,0,15.3,70.6
5/27/2021 07:30,749.7,30,0,10,25
5/27/2021 08:00,749.9,30,9.2,10,50
5/27/2021 08:30,749.8,31,7.4,10,50
5/27/2021 09:00,690,31,3.6,10,50
5/27/2021 09:30,1,32,3.7,10,50
5/27/2021 10:00,1,32.9,9,15.3,71
5/27/2021 10:30,1,32.9,9.3,10,50
5/27/2021 11:00,1,33,9.4,10,50
5/27/2021 11:30,1,33,14.6,10,50
5/27/2021 12:00,560,33,18.3,10,50
5/27/2021 12:30,700,32,20.4,10,50
5/27/2021 13:00,749.7,32.7,14.4,15.3,71
5/27/2021 13:30,750,32,22.1,10,50
5/27/2021 14:00,774,32,22.2,10,50
5/27/2021 14:30,769,32,22.1,10,50
5/27/2021 15:00,774.2,31,22.2,10,49.6
5/27/2021 15:30,780,31,16.4,10,49.1
5/27/2021 16:00,820,31.3,14.3,15.3,70.6
5/27/2021 16:30,799.9,30,18.2,10,49.1
5/27/2021 17:00,769,31,13,10,49.6
5/27/2021 17:30,774.2,30.9,11.4,10,50
5/27/2021 18:00,774.2,30,7.7,10,50
5/27/2021 18:30,780,30,7.8,10,50
5/27/2021 19:00,774.2,29,7.2,15.3,71
5/27/2021 19:30,774,29,0,10,50
5/27/2021 20:00,800,29,11.1,10,49.6
5/27/2021 20:30,850,29,7.5,10,49.1
5/27/2021 21:00,820,28,7.5,10,49.6
5/27/2021 21:30,800,28,7.5,10,49.1
5/27/2021 22:00,788.9,27.8,0,15.3,70.6
5/27/2021 22:30,800,28,0,10,49.1
5/27/2021 23:00,788.9,28,11,10,49.6
5/27/2021 23:30,774.2,28,7.3,10,49.1
5/28/2021 00:00,788.9,28,7.5,10,49.6
5/28/2021 00:30,774.2,27,3.5,10,49.1
5/28/2021 01:00,774.2,26.8,0,15.3,59.1
5/28/2021 01:30,774.2,27,0,10,25
5/28/2021 02:00,774.2,27,3.6,10,27.6
5/28/2021 02:30,774.2,27,3.7,10,25
5/28/2021 03:00,774.2,27,1.9,10,27.6
5/28/2021 03:30,774.2,27,3.6,10,25
5/28/2021 04:00,774.2,26.5,0,15.3,59.1
5/28/2021 04:30,774.2,27,1.8,10,25
5/28/2021 05:00,774.2,27,1.8,10,28
5/28/2021 05:30,774.1,27,1.9,10,25
5/28/2021 06:00,718,27,5.4,10,49.6
5/28/2021 06:30,700,27,3.6,10,49.1
5/28/2021 07:00,700,27.9,3.6,15.3,59.1
5/28/2021 07:30,700,30,5.3,10,49.1
5/28/2021 08:00,729,30,5.4,10,27.6
5/28/2021 08:30,749.7,30.1,5.5,10,25
5/28/2021 09:00,729,32,5.4,10,27.7
5/28/2021 09:30,718,32.1,7.5,10,25
5/28/2021 10:00,705,33.2,6.3,15.3,59.1
5/28/2021 10:30,700,32.1,12.8,10,49.1
5/28/2021 11:00,600,33.1,9.4,10,49.6
5/28/2021 11:30,626,33,11.2,10,49.1
5/28/2021 12:00,700,34,12.9,10,49.6
5/28/2021 12:30,718,33,14.7,10,49.1
5/28/2021 13:00,700,33.3,14.6,15.3,59.1
5/28/2021 13:30,729,34,14.8,10,25
5/28/2021 14:00,750,33,12.9,10,27.6
5/28/2021 14:30,774,33,13.2,10,25
5/28/2021 15:00,750,33,14.9,10,27.6
5/28/2021 15:30,774.2,32,13.2,10,25
5/28/2021 16:00,797.1,32.3,9.2,15.3,59.1
5/28/2021 16:30,797.1,32,13.1,10,25
5/28/2021 17:00,750,31,14.7,10,27.6
5/28/2021 17:30,774.1,31,12.8,10,25
5/28/2021 18:00,774.2,30,9.3,10,27.6
5/28/2021 18:30,797.1,30,9.2,10,25
5/28/2021 19:00,788.9,29.5,3.6,15.3,70.6
5/28/2021 19:30,788.9,29,0,10,49.1
5/28/2021 20:00,850,29,3.7,10,27.6
5/28/2021 20:30,896,29,3.7,10,49.1
5/28/2021 21:00,900.1,29,1.8,10,49.6
5/28/2021 21:30,900,29,1.8,10,49.1
5/28/2021 22:00,1257.1,28.5,0,15.3,59.1
5/28/2021 22:30,1440.8,29,0,10,49.1
5/28/2021 23:00,1210,29,1.9,10,49.6
5/28/2021 23:30,960,28.9,1.9,10,49.1
5/29/2021 00:00,950,29,3.6,10,27.6
5/29/2021 00:30,881,28,3.7,10,25
5/29/2021 01:00,840,27.4,5.3,15.3,59.1
5/29/2021 01:30,900,28,1.8,10,25
5/29/2021 02:00,882,27,1.7,10.5,11.9
5/29/2021 02:30,960,28,1.8,10,25
5/29/2021 03:00,950,28,1.8,10,27.6
5/29/2021 03:30,950,27,5.3,10,25
5/29/2021 04:00,900.1,26.7,2.7,15.3,59.1
5/29/2021 04:30,915.6,27,1.8,10,25
5/29/2021 05:00,950,27,1.8,10,27.6
5/29/2021 05:30,950,27,3.6,10,25
5/29/2021 06:00,860,27,1.9,10,27.6
5/29/2021 06:30,774.2,28,7.4,10,25
5/29/2021 07:00,774,28.7,3.6,15.3,59.1
5/29/2021 07:30,774.1,30,0,10,25
5/29/2021 08:00,774.1,31,3.7,10,27.7
5/29/2021 08:30,729,33,3.6,10,25
5/29/2021 09:00,729,34,7.5,10,27.7
5/29/2021 09:30,620,33.9,9.4,10,25
5/29/2021 10:00,600,34.4,0,15.3,59.1
5/29/2021 10:30,1,35.9,0,10,25
5/29/2021 11:00,1,35,13,10,27.6
5/29/2021 11:30,600,34.9,14.8,10,25
5/29/2021 12:00,650,35,14.8,10,27.6
5/29/2021 12:30,729,34,14.6,10,25
5/29/2021 13:00,750,35.1,14.4,15.3,59.1
5/29/2021 13:30,774,34.9,0,10,25
5/29/2021 14:00,749.9,35,16.5,10,27.6
5/29/2021 14:30,770,34,14.7,10,25
5/29/2021 15:00,750,34,18.2,10,27.6
5/29/2021 15:30,774.2,34,16.4,10,25
5/29/2021 16:00,774.2,34.2,7.2,15.3,59.1
5/29/2021 16:30,774.2,33,0,10,25
5/29/2021 17:00,749.6,33,18.2,10,27.6
5/29/2021 17:30,690,31.9,18,10,25
5/29/2021 18:00,700,32,14.6,10,49.6
5/29/2021 18:30,749.7,31,14.6,10,49.1
5/29/2021 19:00,749.6,31,3.6,15.3,82.7
5/29/2021 19:30,749.6,30.9,0,10,85.8
5/29/2021 20:00,788.9,31,9.2,10,49.6
5/29/2021 20:30,900,31,5.3,10,49.1
5/29/2021 21:00,1095.1,31,3.6,10,49.6
5/29/2021 21:30,1200,30.9,3.6,10,85.8
5/29/2021 22:00,1440.8,29.8,5.2,15.3,88
5/29/2021 22:30,1440.8,30.9,5.2,10,85.8
5/29/2021 23:00,1300,30,5.4,10,49.6
5/29/2021 23:30,1100,29.9,5.4,10,25
5/30/2021 00:00,1200,30,7.5,10,27.6
5/30/2021 00:30,1100,29.9,9.1,10,25
5/30/2021 01:00,963,28.2,3.6,19.7,88
5/30/2021 01:30,965,29,0,10,25
5/30/2021 02:00,950,29,5.3,10,27.6
5/30/2021 02:30,903,28.9,5.3,10,25
5/30/2021 03:00,880,28,5.3,10,27.6
5/30/2021 03:30,840.1,28,5.2,10,25
5/30/2021 04:00,850,27.6,3.5,15.3,59.1
5/30/2021 04:30,806,28,1.8,10,25
5/30/2021 05:00,800,28,3.6,10,27.6
5/30/2021 05:30,774,28,5.2,10,25
5/30/2021 06:00,749.6,28,3.6,10,27.6
5/30/2021 06:30,600,30,3.5,10,25
5/30/2021 07:00,1,30,3.6,15.3,59.1
5/30/2021 07:30,1,32,0,10,25
5/30/2021 08:00,1,32.1,7.5,10,27.6
5/30/2021 08:30,1,33.1,9.2,10,25
5/30/2021 09:00,1,34.1,9.3,10,27.6
5/30/2021 09:30,1,34.1,7.7,10,25
5/30/2021 10:00,1,35.4,3.6,15.3,59.1
5/30/2021 10:30,1,35,0,10,25
5/30/2021 11:00,1,36,11.2,10,27.6
5/30/2021 11:30,1,36,14.8,10,25
5/30/2021 12:00,461,36,14.8,10,27.6
5/30/2021 12:30,650,35.9,16.6,10,25
5/30/2021 13:00,650,35.3,14.4,15.3,59.1
5/30/2021 13:30,650,35,0,10,25
5/30/2021 14:00,675,34,16.5,10,27.6
5/30/2021 14:30,660,34.9,16.4,10,25
5/30/2021 15:00,650,35,18.3,10,27.6
5/30/2021 15:30,660,35,18.1,10,25
5/30/2021 16:00,700,35.2,16.1,15.3,59.1
5/30/2021 16:30,750,34,18.1,10,25
5/30/2021 17:00,750,33,16.5,10,27.6
5/30/2021 17:30,773.8,33,16.4,10,25
5/30/2021 18:00,800,32,14.7,10,27.6
5/30/2021 18:30,850,31,14.6,10,25
5/30/2021 19:00,896,31.6,3.6,15.3,59.1
5/30/2021 19:30,915.6,31,0,10,25
5/30/2021 20:00,963,31,7.5,10,27.6
5/30/2021 20:30,1220.7,31,5.3,10,25
5/30/2021 21:00,1255,31,1.8,10,27.6
5/30/2021 21:30,1300,31,3.6,10,49.1
5/30/2021 22:00,1400,29.8,5.3,15.3,70.6
5/30/2021 22:30,1400,31,1.8,10,49.1
5/30/2021 23:00,1440.8,30,5.3,10,27.6
5/30/2021 23:30,1255,30,3.5,10,25
5/31/2021 00:00,1257.1,30,3.6,10,27.6
5/31/2021 00:30,1120.4,30,5.3,10,25
5/31/2021 01:00,1064,29,1.8,15.3,59.1
5/31/2021 01:30,1000,29,1.9,10,25
5/31/2021 02:00,949,30,3.6,10,27.6
5/31/2021 02:30,937.2,29.9,1.9,10,25
5/31/2021 03:00,884,29,1.9,10,27.6
5/31/2021 03:30,883,29,3.7,10,25.9
5/31/2021 04:00,883,28.5,3.6,15.3,54.3
5/31/2021 04:30,850,29,5.3,10,25
5/31/2021 05:00,850,29,3.5,10,27.6
5/31/2021 05:30,810,29,7.3,10,25
5/31/2021 06:00,750,29,5.3,10,27.6
5/31/2021 06:30,675,30,7.4,10,25
5/31/2021 07:00,690,31,7.2,15.3,59.1
5/31/2021 07:30,774,33,0,10,25
5/31/2021 08:00,774.1,34,7.5,10,27.6
5/31/2021 08:30,774,35,9.2,10,25
5/31/2021 09:00,729,36,11,10,27.6
5/31/2021 09:30,729,36,7.4,10,25
5/31/2021 10:00,729,36.7,9.2,15.3,59.1
5/31/2021 10:30,729,37,9.2,10,25
5/31/2021 11:00,710,39,7.6,10,27.6
5/31/2021 11:30,729,38.9,3.9,10,25
5/31/2021 12:00,750,38,20.4,10,27.6
5/31/2021 12:30,850,37,18.2,10,25
5/31/2021 13:00,883,36.6,14.4,15.3,59.1
5/31/2021 13:30,915.6,36.9,0,10,25
5/31/2021 14:00,915.6,36,20.5,10,27.6
5/31/2021 14:30,937.2,35.9,16.4,10,25
5/31/2021 15:00,963,36,16.5,10,27.6
5/31/2021 15:30,965.6,35.9,16.6,10,25
5/31/2021 16:00,1095.1,36.1,10.8,15.3,59.1
5/31/2021 16:30,963,34.9,14.8,10,25
5/31/2021 17:00,937.2,35,12.9,10,27.6
5/31/2021 17:30,937.2,33.9,12.9,10,25
5/31/2021 18:00,963,34,11.2,10,27.6
5/31/2021 18:30,1220.7,32.9,9.4,10,25
5/31/2021 19:00,1220.7,32.5,3.6,15.3,59.1
5/31/2021 19:30,1220.7,32,0,10,25
5/31/2021 20:00,1275.4,32,3.6,10,27.6
5/31/2021 20:30,1503.5,31.9,3.7,10,25
5/31/2021 21:00,1503.5,32,1.8,10,27.6
5/31/2021 21:30,1503.5,31.9,1.9,10,25
5/31/2021 22:00,1503.5,30,3.6,15.3,59.1
5/31/2021 22:30,1503.5,31.9,3.5,10,25
5/31/2021 23:00,1503.5,32,7.5,10,27.6
5/31/2021 23:30,1503.5,31.9,7.4,10,25
6/1/2021 0:00,1503.5,31,7.4,10,27.6
6/1/2021 0:30,1503.4,31,9,10,25
6/1/2021 1:00,1400,29.5,9.2,15.3,59.1
6/1/2021 1:30,1391.4,30.9,5.5,10,25
6/1/2021 2:00,1368.6,30,7.5,10,27.6
6/1/2021 2:30,1368.5,29.9,7.5,10,25
6/1/2021 3:00,1367.2,30,7.5,10,27.6
6/1/2021 3:30,1367.2,29.9,7.6,10,25
6/1/2021 4:00,1368.5,28.7,3.6,15.3,59.1
6/1/2021 4:30,1367.2,28.9,5.5,10,25
6/1/2021 5:00,1367.2,30,3.6,10,27.6
6/1/2021 5:30,1331.7,28.9,7.4,10,25
6/1/2021 6:00,955,30,7.5,10,27.6
6/1/2021 6:30,881,30,7.4,10,25
6/1/2021 7:00,880,31.3,7.2,15.3,59.1
6/1/2021 7:30,895.6,33,0,10,25
6/1/2021 8:00,900,34,9.3,10,27.6
6/1/2021 8:30,850,35,7.4,10,25
6/1/2021 9:00,800,36,7.5,10,27.6
6/1/2021 9:30,773.9,38,10.9,10,25
6/1/2021 10:00,773.9,37.4,7.9,15.3,59.7
6/1/2021 10:30,773.9,39,16.1,10,25
6/1/2021 11:00,773.9,40,11.1,10,27.7
6/1/2021 11:30,799.9,38,13,10,25
6/1/2021 12:00,800,39,11.2,10,27.6
6/1/2021 12:30,840,38,20.4,10,25
6/1/2021 13:00,955,37.8,15.3,15.3,59.1
6/1/2021 13:30,1000,36.9,18.3,10,25
6/1/2021 14:00,974.8,36,16.5,10,27.6
6/1/2021 14:30,1000,36,18.2,10,25
6/1/2021 15:00,1000,36,18.3,10,27.6
6/1/2021 15:30,1367.2,35.9,18.2,10,25
6/1/2021 16:00,1368.5,36.7,13.5,15.3,59.1
6/1/2021 16:30,1368.5,35.9,16.5,10,25
6/1/2021 17:00,1331.7,35,20.5,10,27.6
6/1/2021 17:30,1331.7,33.9,18.1,10,25
6/1/2021 18:00,1367.2,33,14.7,10,49.6
6/1/2021 18:30,1368.6,33,16.2,10,49.1
6/1/2021 19:00,1391.4,32.8,7.1,15.3,70.6
6/1/2021 19:30,1399,32.9,5.3,10,49.1
6/1/2021 20:00,1503.5,33,7.5,10,49.6
6/1/2021 20:30,1503.5,32.9,5.3,10,49.1
6/1/2021 21:00,1503.5,32,5.4,10,49.6
6/1/2021 21:30,1503.5,32,5.3,10,49.1
6/1/2021 22:00,1503.5,31.3,3.6,15.3,70.6
6/1/2021 22:30,1503.5,31.9,5.3,10,49.1
6/1/2021 23:00,1503.5,32,3.6,10,49.6
6/1/2021 23:30,1403.5,31.9,7.4,10,49.1
6/2/2021 0:00,1403.5,32,5.4,10,27.6
6/2/2021 0:30,1380,31.9,7.6,10,25
6/2/2021 1:00,1244,30.1,4.5,15.3,59.1
6/2/2021 1:30,1064,30.9,7.6,10,25
6/2/2021 2:00,1073.9,31,7.5,10,27.6
6/2/2021 2:30,1073.9,30.9,7.5,10,25
6/2/2021 3:00,1000,30,5.4,10,27.6
6/2/2021 3:30,1000,29.9,5.3,10,25
6/2/2021 4:00,967.3,28.5,5.3,15.3,59.1
6/2/2021 4:30,967.3,28.9,7.6,10,25
6/2/2021 5:00,965,29,7.5,10,27.6
6/2/2021 5:30,950,28.9,5.4,10,25
6/2/2021 6:00,830,30,1.8,10,27.6
6/2/2021 6:30,790,30,5.3,10,25
6/2/2021 7:00,860,30.8,5.4,15.3,59.1
6/2/2021 7:30,960,32,7.4,10,25
6/2/2021 8:00,965,33,9.3,10,27.6
6/2/2021 8:30,950,34,10.9,10,25
6/2/2021 9:00,886.8,35,5.4,10,27.6
6/2/2021 9:30,790,35.9,7.5,10,25
6/2/2021 10:00,773.8,36.6,6.4,15.3,59.1
6/2/2021 10:30,770,36.9,7.8,10,25
6/2/2021 11:00,750.5,37,11.3,10,27.6
6/2/2021 11:30,773.8,37.8,9.6,10,25
6/2/2021 12:00,800,37,16.5,10,27.6
6/2/2021 12:30,800,36.9,18.3,10,25
6/2/2021 13:00,850,36.9,10.8,15.3,59.1
6/2/2021 13:30,882,35.9,0,10,25
6/2/2021 14:00,948,37,18.3,10,27.6
6/2/2021 14:30,955,36.8,18.2,10,25
6/2/2021 15:00,1073.9,37,16.5,10,27.6
6/2/2021 15:30,1158.7,35.9,16.6,10,25
6/2/2021 16:00,1100,36.1,15.3,15.3,59.1
6/2/2021 16:30,1300,35.9,18.2,10,25
6/2/2021 17:00,1073.9,35,18.2,10,27.6
6/2/2021 17:30,1073.9,34.9,14.5,10,25
6/2/2021 18:00,1063,34,9.3,10,27.6
6/2/2021 18:30,1300,33.8,9.3,10,25
6/2/2021 19:00,1300,32.9,7.2,15.3,59.1
6/2/2021 19:30,1367.2,32.9,0,10,25
6/2/2021 20:00,1403.5,32,9.2,10,27.6
6/2/2021 20:30,1503.5,31.9,9,10,25
6/2/2021 21:00,1503,32,7.5,10,27.6
6/2/2021 21:30,1503.5,31.9,9.1,10,49.1
6/2/2021 22:00,1503.5,31.1,8.9,15.3,70.6
6/2/2021 22:30,1403.5,31.9,9.1,10,49.1
6/2/2021 23:00,1403.5,32,7.4,10,49.6
6/2/2021 23:30,1403.5,30.9,5.4,10,25
6/3/2021 0:00,1403.5,31,5.4,10,27.6
6/3/2021 0:30,1503.5,31.9,5.2,10,25
6/3/2021 1:00,1503,30,3.6,15.3,59.1
6/3/2021 1:30,1367.2,30.9,0,10,25
6/3/2021 2:00,1367.2,31,3.6,10,27.6
6/3/2021 2:30,1300,30.9,2.1,10,25
6/3/2021 3:00,1367.2,30,3.6,10,27.6
6/3/2021 3:30,1218.4,30.8,3.6,10,25
6/3/2021 4:00,1177,29.3,3.6,15.3,59.1
6/3/2021 4:30,1196,28.9,5.3,10,25
6/3/2021 5:00,1064,29,7.5,10,27.6
6/3/2021 5:30,965,28.9,5.3,10,25
6/3/2021 6:00,830,30,3.6,10,27.6
6/3/2021 6:30,770,30,3.5,10,25
6/3/2021 7:00,800,31,3.6,15.3,59.1
6/3/2021 7:30,881,32,0,10,25
6/3/2021 8:00,900,34,5.4,10,0.8
6/3/2021 8:30,948,36,9.2,10,25
6/3/2021 9:00,899,37,9.3,10,0.8
6/3/2021 9:30,773.9,37,9.2,10,25
6/3/2021 10:00,765.9,37.5,8.2,15.3,88
6/3/2021 10:30,765.9,38,9.4,10,25
6/3/2021 11:00,765.9,38,14.6,10,27.6
6/3/2021 11:30,773.8,38,16.1,10,25
6/3/2021 12:00,790,39,16.3,10,27.6
6/3/2021 12:30,800,37.9,20.3,10,25
6/3/2021 13:00,856,37.4,14.2,15.3,70.6
6/3/2021 13:30,965,37,20.3,10,49.1
6/3/2021 14:00,945,36,20.4,10,49.6
6/3/2021 14:30,950,35,20.3,10,49.1
6/3/2021 15:00,974.8,35,16.5,10,49.6
6/3/2021 15:30,1196,34.9,16.4,10,49.1
6/3/2021 16:00,1500,35.4,10.7,15.3,70.6
6/3/2021 16:30,1500,35,16.2,10,49.1
6/3/2021 17:00,1000,34,11.1,10,49.6
6/3/2021 17:30,1000,33.9,11.2,10,49.1
6/3/2021 18:00,1230.5,33,11.1,10,49.6
6/3/2021 18:30,1367.2,32.9,7.7,10,49.1
6/3/2021 19:00,1403.5,32.4,3.6,15.3,59.1
6/3/2021 19:30,1403.5,32,3.6,10,25
6/3/2021 20:00,1503.5,32,3.6,10,27.6
6/3/2021 20:30,1503.5,32,3.5,10,25
6/3/2021 21:00,1503.5,32,3.6,10,27.6
6/3/2021 21:30,1503.5,32,3.5,10,25
6/3/2021 22:00,1503.5,30.6,3.6,15.3,59.1
6/3/2021 22:30,1503.5,31.9,0,10,25
6/3/2021 23:00,1503.5,32,1.9,10,27.6
6/3/2021 23:30,1503,31.9,3.7,10,25
6/4/2021 0:00,1503.5,32,7.6,10,27.6
6/4/2021 0:30,1503.5,31.9,5.3,10,25
6/4/2021 1:00,1500,30.2,0,15.3,59.1
6/4/2021 1:30,1403.5,30.9,0,10,25
6/4/2021 2:00,1367.2,31,7.4,10,27.6
6/4/2021 2:30,1064,29.9,7.4,10,25
6/4/2021 3:00,1000,30,7.5,10,27.6
6/4/2021 3:30,1000,29.9,7.3,10,25
6/4/2021 4:00,965,28.7,3.6,15.3,59.1
6/4/2021 4:30,950,29.9,0,10,25
6/4/2021 5:00,940,30,5.3,10,27.6
6/4/2021 5:30,950,29.9,5.3,10,25
6/4/2021 6:00,856,31,5.3,10,27.6
6/4/2021 6:30,770,31,5.3,10,25
6/4/2021 7:00,780,31.4,0,15.3,59.1
6/4/2021 7:30,915,34,0,10,25
6/4/2021 8:00,950,35,7.5,10,27.6
6/4/2021 8:30,886.8,35,9.3,10,25
6/4/2021 9:00,780,36,11.1,10,27.6
6/4/2021 9:30,761,37,12.7,10,25
6/4/2021 10:00,761,37.5,7.2,15.3,59.1
6/4/2021 10:30,760.9,39,0,10,25
6/4/2021 11:00,729,39,20.3,10,27.7
6/4/2021 11:30,729,40,14.5,10,25
6/4/2021 12:00,700,39,11.1,10,27.6
6/4/2021 12:30,760.9,37.1,16.5,10,25
6/4/2021 13:00,773.8,37.6,7.2,15.3,59.1
6/4/2021 13:30,937.9,34.1,0,10,25
6/4/2021 14:00,925.8,36,16.5,10,27.6
6/4/2021 14:30,965,35.9,13.5,10,49.1
6/4/2021 15:00,1100,35,9.4,10,49.6
6/4/2021 15:30,1158.7,35,13,9.9,50
6/4/2021 16:00,1022.3,33.5,10.8,15.3,71
6/4/2021 16:30,1000,32.8,0,10,50
6/4/2021 17:00,895.6,33,9.3,10,50
6/4/2021 17:30,950,31.9,9.4,10,50
6/4/2021 18:00,965,32,9.4,3.1,88.4
6/4/2021 18:30,1300,28.9,16.2,6.1,86.6
6/4/2021 19:00,1200,28.7,0,15.2,71
6/4/2021 19:30,1100,29,0,9.9,49.1
6/4/2021 20:00,1450,29,7.6,10,88
6/4/2021 20:30,1500,29,7.6,9.9,85.8
6/4/2021 21:00,1367.2,29,5.4,10,49.6
6/4/2021 21:30,1367.2,28,7.3,10,49.1
6/4/2021 22:00,1150,27.9,7.4,15.3,70.6
6/4/2021 22:30,1022.3,28,3.6,10,85.8
6/4/2021 23:00,965,28,5.4,10,49.6
6/4/2021 23:30,937.9,28,5.5,10,49.1
6/5/2021 0:00,965,28,3.6,10,49.6
6/5/2021 0:30,937.9,28,5.3,10,49.1
6/5/2021 1:00,900,27,3.6,15.3,70.6
6/5/2021 1:30,910,28,0,10,49.1
6/5/2021 2:00,895.6,27,5.4,10,49.6
6/5/2021 2:30,895.6,27,7.4,10,49.1
6/5/2021 3:00,900,27,7.5,10,49.6
6/5/2021 3:30,882,27,3.5,10,85.8
6/5/2021 4:00,830,26.8,3.6,15.3,88
6/5/2021 4:30,800,27,3.5,10,85.8
6/5/2021 5:00,800,27,3.5,10,88
6/5/2021 5:30,800,27,3.6,10,85.8
6/5/2021 6:00,773.6,27,3.6,10,49.6
6/5/2021 6:30,765.9,28,1.9,10,49.1
6/5/2021 7:00,766.6,28.2,3.6,15.3,70.6
6/5/2021 7:30,881,30,0,10,49.1
6/5/2021 8:00,937.9,30,5.4,10,49.6
6/5/2021 8:30,910,31,5.4,10,49.1
6/5/2021 9:00,800,31.1,5.4,10,49.6
6/5/2021 9:30,760.9,32,7.5,10,49.1
6/5/2021 10:00,750,32.6,7,15.3,70.6
6/5/2021 10:30,750,32.1,9.4,10,49.1
6/5/2021 11:00,729,33,9.3,10,88
6/5/2021 11:30,750,29.1,20.3,10,85.8
6/5/2021 12:00,760.9,27.1,18.5,10,88
6/5/2021 12:30,800,27,20.6,9.9,88
6/5/2021 13:00,895.6,27.3,7.2,15.2,94.3
6/5/2021 13:30,974.8,26.9,0,9.9,88
6/5/2021 14:00,950,28,9.4,10,89.1
6/5/2021 14:30,999.5,26.9,10.8,9.9,88
6/5/2021 15:00,1150,27,11,10,89.1
6/5/2021 15:30,1158.7,26.9,12.6,9.9,88
6/5/2021 16:00,965,27.2,10.9,15.2,94.3
6/5/2021 16:30,1367.2,26.9,9.2,9.9,88
6/5/2021 17:00,915,27,9.3,10,89.1
6/5/2021 17:30,925.8,27.9,9.2,9.9,88
6/5/2021 18:00,965,28,3.6,10,89.1
6/5/2021 18:30,965,27.9,5.4,9.9,51.4
6/5/2021 19:00,940,27.6,4.5,15.2,71.7
6/5/2021 19:30,925.8,27.9,3.7,9.9,51.4
6/5/2021 20:00,1000,27,5.4,10,50
6/5/2021 20:30,1000,27.9,5.3,10,50
6/5/2021 21:00,1000,27,3.6,10,50
6/5/2021 21:30,1000,26.9,3.6,10,50
6/5/2021 22:00,1000,26.5,6.2,15.3,71
6/5/2021 22:30,937.9,26.9,5.3,10,50
6/5/2021 23:00,925.8,27,5.3,10,27.6
6/5/2021 23:30,895.6,26.9,1.9,10,25
6/6/2021 0:00,965,27,5.3,10,27.6
6/6/2021 0:30,937.9,26.9,5.2,10,25
6/6/2021 1:00,925.8,26.5,7.2,15.3,59.1
6/6/2021 1:30,925.8,26.9,0,10,25
6/6/2021 2:00,920,27,3.6,10,27.6
6/6/2021 2:30,925.8,26.9,5.3,10,25
6/6/2021 3:00,900,26,7.5,10,27.6
6/6/2021 3:30,900,26.9,5.3,10,25
6/6/2021 4:00,895.6,26.5,0,15.3,59.1
6/6/2021 4:30,850,26.9,0,10,25
6/6/2021 5:00,800,27,3.6,10,27.6
6/6/2021 5:30,773.8,26.9,7.3,10,25
6/6/2021 6:00,750,27,5.3,10,27.6
6/6/2021 6:30,680,28,5.2,10,25.9
6/6/2021 7:00,1,27.5,3.5,15.3,71.7
6/6/2021 7:30,500,29,5.3,10,51.4
6/6/2021 8:00,650,31,3.6,10,88
6/6/2021 8:30,699,30,5.3,10,50
