,phuTai,giaBien,DateTime
1849,19664,158,02/08/2021 12:30:00
1850,20625,833,02/08/2021 13:00:00
1851,20625,856,02/08/2021 13:30:00
1852,21738,1004,02/08/2021 14:00:00
1853,21738,171,02/08/2021 14:30:00
1854,23727,1089,02/08/2021 15:00:00
1855,23727,174,02/08/2021 15:30:00
1856,26136,1039,02/08/2021 16:00:00
1857,26136,1266,02/08/2021 16:30:00
1858,27801,1806,02/08/2021 17:00:00
1859,27801,1812,02/08/2021 17:30:00
1860,26599,1391,02/08/2021 18:00:00
1861,26599,1224,02/08/2021 18:30:00
1862,25055,580,02/08/2021 19:00:00
1863,25055,1139,02/08/2021 19:30:00
1864,24466,1133,02/08/2021 20:00:00
1865,24466,1167,02/08/2021 20:30:00
1866,22343,1223,02/08/2021 21:00:00
1867,22343,1056,02/08/2021 21:30:00
1868,20691,1072,02/08/2021 22:00:00
1869,20691,1073,02/08/2021 22:30:00
1870,19534,1019,02/08/2021 23:00:00
1871,19534,1000,02/08/2021 23:30:00
1872,18001,1215,02/09/2021 00:00:00
1873,18001,1217,02/09/2021 00:30:00
1874,17666,1199,02/09/2021 01:00:00
1875,17666,1139,02/09/2021 01:30:00
1876,17616,1097,02/09/2021 02:00:00
1877,17616,1084,02/09/2021 02:30:00
1878,17609,1081,02/09/2021 03:00:00
1879,17609,1185,02/09/2021 03:30:00
1880,18059,1155,02/09/2021 04:00:00
1881,18059,1111,02/09/2021 04:30:00
1882,18549,1111,02/09/2021 05:00:00
1883,18549,1000,02/09/2021 05:30:00
1884,19589,1088,02/09/2021 06:00:00
1885,19589,1016,02/09/2021 06:30:00
1886,19795,825,02/09/2021 07:00:00
1887,19795,536,02/09/2021 07:30:00
1888,19013,162,02/09/2021 08:00:00
1889,19013,835,02/09/2021 08:30:00
1890,18282,835,02/09/2021 09:00:00
1891,18282,164,02/09/2021 09:30:00
1892,17980,163,02/09/2021 10:00:00
1893,17980,162,02/09/2021 10:30:00
1894,16979,839,02/09/2021 11:00:00
1895,16979,151,02/09/2021 11:30:00
1896,16618,154,02/09/2021 12:00:00
1897,16618,158,02/09/2021 12:30:00
1898,17316,163,02/09/2021 13:00:00
1899,17316,167,02/09/2021 13:30:00
1900,18333,169,02/09/2021 14:00:00
1901,18333,171,02/09/2021 14:30:00
1902,20658,173,02/09/2021 15:00:00
1903,20658,174,02/09/2021 15:30:00
1904,22992,173,02/09/2021 16:00:00
1905,22992,172,02/09/2021 16:30:00
1906,24982,1401,02/09/2021 17:00:00
1907,24982,1122,02/09/2021 17:30:00
1908,24045,1256,02/09/2021 18:00:00
1909,24045,1161,02/09/2021 18:30:00
1910,22518,787,02/09/2021 19:00:00
1911,22518,1387,02/09/2021 19:30:00
1912,21750,1377,02/09/2021 20:00:00
1913,21750,1367,02/09/2021 20:30:00
1914,20302,1361,02/09/2021 21:00:00
1915,20302,1259,02/09/2021 21:30:00
1916,18443,1240,02/09/2021 22:00:00
1917,18443,1195,02/09/2021 22:30:00
1918,16992,1190,02/09/2021 23:00:00
1919,16992,1192,02/09/2021 23:30:00
1920,16228,1329,02/10/2021 00:00:00
1921,16228,1278,02/10/2021 00:30:00
1922,15746,1325,02/10/2021 01:00:00
1923,15746,1324,02/10/2021 01:30:00
1924,15498,1263,02/10/2021 02:00:00
1925,15498,1211,02/10/2021 02:30:00
1926,15542,1213,02/10/2021 03:00:00
1927,15542,1189,02/10/2021 03:30:00
1928,15919,1169,02/10/2021 04:00:00
1929,15919,1204,02/10/2021 04:30:00
1930,16483,1219,02/10/2021 05:00:00
1931,16483,1246,02/10/2021 05:30:00
1932,17295,1257,02/10/2021 06:00:00
1933,17295,1173,02/10/2021 06:30:00
1934,16752,1201,02/10/2021 07:00:00
1935,16752,1110,02/10/2021 07:30:00
1936,16463,823,02/10/2021 08:00:00
1937,16463,165,02/10/2021 08:30:00
1938,16081,165,02/10/2021 09:00:00
1939,16081,164,02/10/2021 09:30:00
1940,16294,163,02/10/2021 10:00:00
1941,16294,162,02/10/2021 10:30:00
1942,15493,157,02/10/2021 11:00:00
1943,15493,151,02/10/2021 11:30:00
1944,14979,154,02/10/2021 12:00:00
1945,14979,158,02/10/2021 12:30:00
1946,15458,163,02/10/2021 13:00:00
1947,15458,884,02/10/2021 13:30:00
1948,15939,756,02/10/2021 14:00:00
1949,15939,1070,02/10/2021 14:30:00
1950,17675,947,02/10/2021 15:00:00
1951,17675,1016,02/10/2021 15:30:00
1952,19318,1162,02/10/2021 16:00:00
1953,19318,1090,02/10/2021 16:30:00
1954,23057,1204,02/10/2021 17:00:00
1955,23057,1168,02/10/2021 17:30:00
1956,22721,1183,02/10/2021 18:00:00
1957,22721,1260,02/10/2021 18:30:00
1958,21130,744,02/10/2021 19:00:00
1959,21130,1378,02/10/2021 19:30:00
1960,20679,1286,02/10/2021 20:00:00
1961,20679,1284,02/10/2021 20:30:00
1962,18969,1344,02/10/2021 21:00:00
1963,18969,1356,02/10/2021 21:30:00
1964,16969,1352,02/10/2021 22:00:00
1965,16969,1349,02/10/2021 22:30:00
1966,15339,1339,02/10/2021 23:00:00
1967,15339,1291,02/10/2021 23:30:00
1968,0,1327,02/11/2021 00:00:00
1969,0,1231,02/11/2021 00:30:00
1970,0,1204,02/11/2021 01:00:00
1971,0,1202,02/11/2021 01:30:00
1972,0,1198,02/11/2021 02:00:00
1973,0,1197,02/11/2021 02:30:00
1974,0,1221,02/11/2021 03:00:00
1975,0,1218,02/11/2021 03:30:00
1976,0,1217,02/11/2021 04:00:00
1977,0,1214,02/11/2021 04:30:00
1978,0,1204,02/11/2021 05:00:00
1979,0,1198,02/11/2021 05:30:00
1980,0,1214,02/11/2021 06:00:00
1981,0,1219,02/11/2021 06:30:00
1982,0,1247,02/11/2021 07:00:00
1983,0,1259,02/11/2021 07:30:00
1984,0,162,02/11/2021 08:00:00
1985,0,842,02/11/2021 08:30:00
1986,0,165,02/11/2021 09:00:00
1987,0,164,02/11/2021 09:30:00
1988,0,596,02/11/2021 10:00:00
1989,0,162,02/11/2021 10:30:00
1990,0,1028,02/11/2021 11:00:00
1991,0,151,02/11/2021 11:30:00
1992,14979,1749,02/11/2021 12:00:00
1993,14979,1289,02/11/2021 12:30:00
1994,0,1294,02/11/2021 13:00:00
1995,0,1362,02/11/2021 13:30:00
1996,0,1763,02/11/2021 14:00:00
1997,0,1799,02/11/2021 14:30:00
1998,0,1801,02/11/2021 15:00:00
1999,0,1803,02/11/2021 15:30:00
2000,0,1802,02/11/2021 16:00:00
2001,0,1767,02/11/2021 16:30:00
2002,0,1308,02/11/2021 17:00:00
2003,0,1812,02/11/2021 17:30:00
2004,0,1808,02/11/2021 18:00:00
2005,0,1288,02/11/2021 18:30:00
2006,0,1099,02/11/2021 19:00:00
2007,0,1378,02/11/2021 19:30:00
2008,0,1794,02/11/2021 20:00:00
2009,0,1792,02/11/2021 20:30:00
2010,0,1787,02/11/2021 21:00:00
2011,0,1781,02/11/2021 21:30:00
2012,0,1775,02/11/2021 22:00:00
2013,0,1769,02/11/2021 22:30:00
2014,0,1764,02/11/2021 23:00:00
2015,0,1342,02/11/2021 23:30:00
2016,16282,1262,02/12/2021 00:00:00
2017,16282,1260,02/12/2021 00:30:00
2018,14481,1249,02/12/2021 01:00:00
2019,14481,1214,02/12/2021 01:30:00
2020,13778,1211,02/12/2021 02:00:00
2021,13778,1208,02/12/2021 02:30:00
2022,13592,1278,02/12/2021 03:00:00
2023,13592,1288,02/12/2021 03:30:00
2024,13647,1257,02/12/2021 04:00:00
2025,13647,1249,02/12/2021 04:30:00
2026,14239,1247,02/12/2021 05:00:00
2027,14239,1321,02/12/2021 05:30:00
2028,16746,1326,02/12/2021 06:00:00
2029,16746,1511,02/12/2021 06:30:00
2030,15791,1779,02/12/2021 07:00:00
2031,15791,1788,02/12/2021 07:30:00
2032,13626,1791,02/12/2021 08:00:00
2033,13626,1682,02/12/2021 08:30:00
2034,11893,1085,02/12/2021 09:00:00
2035,11893,1079,02/12/2021 09:30:00
2036,10726,802,02/12/2021 10:00:00
2037,10726,162,02/12/2021 10:30:00
2038,10620,1121,02/12/2021 11:00:00
2039,10620,1088,02/12/2021 11:30:00
2040,10814,1092,02/12/2021 12:00:00
2041,10814,158,02/12/2021 12:30:00
2042,11426,790,02/12/2021 13:00:00
2043,11426,1105,02/12/2021 13:30:00
2044,12307,1159,02/12/2021 14:00:00
2045,12307,1209,02/12/2021 14:30:00
2046,13873,1210,02/12/2021 15:00:00
2047,13873,1211,02/12/2021 15:30:00
2048,16301,1304,02/12/2021 16:00:00
2049,16301,1302,02/12/2021 16:30:00
2050,19233,1168,02/12/2021 17:00:00
2051,19233,1778,02/12/2021 17:30:00
2052,20190,1327,02/12/2021 18:00:00
2053,20190,1222,02/12/2021 18:30:00
2054,18911,986,02/12/2021 19:00:00
2055,18911,1301,02/12/2021 19:30:00
2056,18280,1371,02/12/2021 20:00:00
2057,18280,1375,02/12/2021 20:30:00
2058,16904,1379,02/12/2021 21:00:00
2059,16904,1364,02/12/2021 21:30:00
2060,15423,1358,02/12/2021 22:00:00
2061,15423,1331,02/12/2021 22:30:00
2062,14224,1316,02/12/2021 23:00:00
2063,14224,1267,02/12/2021 23:30:00
2064,13430,1318,02/13/2021 00:00:00
2065,13430,1266,02/13/2021 00:30:00
2066,13190,1327,02/13/2021 01:00:00
2067,13190,1326,02/13/2021 01:30:00
2068,12962,1243,02/13/2021 02:00:00
2069,12962,1318,02/13/2021 02:30:00
2070,13027,1248,02/13/2021 03:00:00
2071,13027,1238,02/13/2021 03:30:00
2072,13497,1206,02/13/2021 04:00:00
2073,13497,1314,02/13/2021 04:30:00
2074,14275,1330,02/13/2021 05:00:00
2075,14275,1341,02/13/2021 05:30:00
2076,16874,1763,02/13/2021 06:00:00
2077,16874,1360,02/13/2021 06:30:00
2078,15633,1281,02/13/2021 07:00:00
2079,15633,1787,02/13/2021 07:30:00
2080,14145,1789,02/13/2021 08:00:00
2081,14145,1758,02/13/2021 08:30:00
2082,12134,162,02/13/2021 09:00:00
2083,12134,161,02/13/2021 09:30:00
2084,11047,159,02/13/2021 10:00:00
2085,11047,157,02/13/2021 10:30:00
2086,11030,153,02/13/2021 11:00:00
2087,11030,148,02/13/2021 11:30:00
2088,10750,151,02/13/2021 12:00:00
2089,10750,154,02/13/2021 12:30:00
2090,11336,158,02/13/2021 13:00:00
2091,11336,163,02/13/2021 13:30:00
2092,12201,1202,02/13/2021 14:00:00
2093,12201,1297,02/13/2021 14:30:00
2094,14519,1761,02/13/2021 15:00:00
2095,14519,1796,02/13/2021 15:30:00
2096,16990,1793,02/13/2021 16:00:00
2097,16990,1294,02/13/2021 16:30:00
2098,19923,816,02/13/2021 17:00:00
2099,19923,1799,02/13/2021 17:30:00
2100,19866,1797,02/13/2021 18:00:00
2101,19866,1343,02/13/2021 18:30:00
2102,19121,1184,02/13/2021 19:00:00
2103,19121,1348,02/13/2021 19:30:00
2104,18333,1328,02/13/2021 20:00:00
2105,18333,1294,02/13/2021 20:30:00
2106,17170,1355,02/13/2021 21:00:00
2107,17170,1339,02/13/2021 21:30:00
2108,15380,1354,02/13/2021 22:00:00
2109,15380,1328,02/13/2021 22:30:00
2110,14112,1262,02/13/2021 23:00:00
2111,14112,1281,02/13/2021 23:30:00
2112,13510,1218,02/14/2021 00:00:00
2113,13510,1205,02/14/2021 00:30:00
2114,13165,1205,02/14/2021 01:00:00
2115,13165,1204,02/14/2021 01:30:00
2116,13032,1268,02/14/2021 02:00:00
2117,13032,1203,02/14/2021 02:30:00
2118,13015,1202,02/14/2021 03:00:00
2119,13015,1220,02/14/2021 03:30:00
2120,13586,1238,02/14/2021 04:00:00
2121,13586,1222,02/14/2021 04:30:00
2122,14289,1202,02/14/2021 05:00:00
2123,14289,1192,02/14/2021 05:30:00
2124,16207,1344,02/14/2021 06:00:00
2125,16207,1758,02/14/2021 06:30:00
2126,15158,1761,02/14/2021 07:00:00
2127,15158,1764,02/14/2021 07:30:00
2128,14147,1268,02/14/2021 08:00:00
2129,14147,1438,02/14/2021 08:30:00
2130,12958,1335,02/14/2021 09:00:00
2131,12958,1274,02/14/2021 09:30:00
2132,11936,1274,02/14/2021 10:00:00
2133,11936,1107,02/14/2021 10:30:00
2134,11188,1175,02/14/2021 11:00:00
2135,11188,1183,02/14/2021 11:30:00
2136,11071,1004,02/14/2021 12:00:00
2137,11071,1004,02/14/2021 12:30:00
2138,11468,1088,02/14/2021 13:00:00
2139,11468,1121,02/14/2021 13:30:00
2140,12699,1093,02/14/2021 14:00:00
2141,12699,796,02/14/2021 14:30:00
2142,14595,1127,02/14/2021 15:00:00
2143,14595,822,02/14/2021 15:30:00
2144,17548,1186,02/14/2021 16:00:00
2145,17548,1780,02/14/2021 16:30:00
2146,20466,1289,02/14/2021 17:00:00
2147,20466,1794,02/14/2021 17:30:00
2148,20320,1792,02/14/2021 18:00:00
2149,20320,1790,02/14/2021 18:30:00
2150,19007,1785,02/14/2021 19:00:00
2151,19007,1746,02/14/2021 19:30:00
2152,18304,1778,02/14/2021 20:00:00
2153,18304,1742,02/14/2021 20:30:00
2154,16574,1584,02/14/2021 21:00:00
2155,16574,1351,02/14/2021 21:30:00
2156,15360,1345,02/14/2021 22:00:00
2157,15360,1340,02/14/2021 22:30:00
2158,14209,1327,02/14/2021 23:00:00
2159,14209,1203,02/14/2021 23:30:00
2160,13525,1262,02/15/2021 00:00:00
2161,13525,1207,02/15/2021 00:30:00
2162,13186,1217,02/15/2021 01:00:00
2163,13186,1199,02/15/2021 01:30:00
2164,13261,1241,02/15/2021 02:00:00
2165,13261,1163,02/15/2021 02:30:00
2166,13173,1213,02/15/2021 03:00:00
2167,13173,1251,02/15/2021 03:30:00
2168,13671,1288,02/15/2021 04:00:00
2169,13671,1249,02/15/2021 04:30:00
2170,14368,1145,02/15/2021 05:00:00
2171,14368,130,02/15/2021 05:30:00
2172,15852,816,02/15/2021 06:00:00
2173,15852,1334,02/15/2021 06:30:00
2174,15135,1779,02/15/2021 07:00:00
2175,15135,1290,02/15/2021 07:30:00
2176,14348,1152,02/15/2021 08:00:00
2177,14348,1037,02/15/2021 08:30:00
2178,13261,165,02/15/2021 09:00:00
2179,13261,164,02/15/2021 09:30:00
2180,12795,163,02/15/2021 10:00:00
2181,12795,162,02/15/2021 10:30:00
2182,12381,157,02/15/2021 11:00:00
2183,12381,1188,02/15/2021 11:30:00
2184,11918,1075,02/15/2021 12:00:00
2185,11918,1029,02/15/2021 12:30:00
2186,12646,1034,02/15/2021 13:00:00
2187,12646,1082,02/15/2021 13:30:00
2188,13962,1090,02/15/2021 14:00:00
2189,13962,810,02/15/2021 14:30:00
2190,16454,1157,02/15/2021 15:00:00
2191,16454,1289,02/15/2021 15:30:00
2192,19150,1367,02/15/2021 16:00:00
2193,19150,1230,02/15/2021 16:30:00
2194,21887,1372,02/15/2021 17:00:00
2195,21887,1465,02/15/2021 17:30:00
2196,21037,1459,02/15/2021 18:00:00
2197,21037,1442,02/15/2021 18:30:00
2198,20062,1362,02/15/2021 19:00:00
2199,20062,1412,02/15/2021 19:30:00
2200,19223,1333,02/15/2021 20:00:00
2201,19223,1367,02/15/2021 20:30:00
2202,17439,1370,02/15/2021 21:00:00
2203,17439,1364,02/15/2021 21:30:00
2204,15856,1327,02/15/2021 22:00:00
2205,15856,1277,02/15/2021 22:30:00
2206,14750,1246,02/15/2021 23:00:00
2207,14750,1225,02/15/2021 23:30:00
2208,0,1207,02/16/2021 00:00:00
2209,0,1205,02/16/2021 00:30:00
2210,0,1302,02/16/2021 01:00:00
2211,0,1201,02/16/2021 01:30:00
2212,0,1269,02/16/2021 02:00:00
2213,0,1203,02/16/2021 02:30:00
2214,0,1300,02/16/2021 03:00:00
2215,0,1256,02/16/2021 03:30:00
2216,0,1255,02/16/2021 04:00:00
2217,0,1203,02/16/2021 04:30:00
2218,0,1176,02/16/2021 05:00:00
2219,0,1035,02/16/2021 05:30:00
2220,0,1122,02/16/2021 06:00:00
2221,0,1179,02/16/2021 06:30:00
2222,0,1140,02/16/2021 07:00:00
2223,0,1149,02/16/2021 07:30:00
2224,0,1758,02/16/2021 08:00:00
2225,0,1794,02/16/2021 08:30:00
2226,0,165,02/16/2021 09:00:00
2227,0,803,02/16/2021 09:30:00
2228,0,163,02/16/2021 10:00:00
2229,0,163,02/16/2021 10:30:00
2230,0,1785,02/16/2021 11:00:00
2231,0,1745,02/16/2021 11:30:00
2232,11918,1671,02/16/2021 12:00:00
2233,11918,1674,02/16/2021 12:30:00
2234,0,1791,02/16/2021 13:00:00
2235,0,1762,02/16/2021 13:30:00
2236,0,1765,02/16/2021 14:00:00
2237,0,1767,02/16/2021 14:30:00
2238,0,1768,02/16/2021 15:00:00
2239,0,1770,02/16/2021 15:30:00
2240,0,1690,02/16/2021 16:00:00
2241,0,1366,02/16/2021 16:30:00
2242,0,1477,02/16/2021 17:00:00
2243,0,1700,02/16/2021 17:30:00
2244,0,1808,02/16/2021 18:00:00
2245,0,1805,02/16/2021 18:30:00
2246,0,1767,02/16/2021 19:00:00
2247,0,1684,02/16/2021 19:30:00
2248,0,1445,02/16/2021 20:00:00
2249,0,1438,02/16/2021 20:30:00
2250,0,1424,02/16/2021 21:00:00
2251,0,1429,02/16/2021 21:30:00
2252,0,1377,02/16/2021 22:00:00
2253,0,1331,02/16/2021 22:30:00
2254,0,1324,02/16/2021 23:00:00
2255,0,1251,02/16/2021 23:30:00
2256,15350,1338,02/17/2021 00:00:00
2257,15350,1335,02/17/2021 00:30:00
2258,15193,1334,02/17/2021 01:00:00
2259,15193,1340,02/17/2021 01:30:00
2260,15086,1346,02/17/2021 02:00:00
2261,15086,1352,02/17/2021 02:30:00
2262,15215,1331,02/17/2021 03:00:00
2263,15215,1345,02/17/2021 03:30:00
2264,15821,1352,02/17/2021 04:00:00
2265,15821,1391,02/17/2021 04:30:00
2266,17283,1390,02/17/2021 05:00:00
2267,17283,1426,02/17/2021 05:30:00
2268,18909,1415,02/17/2021 06:00:00
2269,18909,1407,02/17/2021 06:30:00
2270,19739,1309,02/17/2021 07:00:00
2271,19739,1788,02/17/2021 07:30:00
2272,19687,1791,02/17/2021 08:00:00
2273,19687,1794,02/17/2021 08:30:00
2274,19125,1682,02/17/2021 09:00:00
2275,19125,1793,02/17/2021 09:30:00
2276,18755,1792,02/17/2021 10:00:00
2277,18755,1791,02/17/2021 10:30:00
2278,17207,1752,02/17/2021 11:00:00
2279,17207,1779,02/17/2021 11:30:00
2280,17470,1783,02/17/2021 12:00:00
2281,17470,1787,02/17/2021 12:30:00
2282,18363,1791,02/17/2021 13:00:00
2283,18363,1796,02/17/2021 13:30:00
2284,19915,1798,02/17/2021 14:00:00
2285,19915,1800,02/17/2021 14:30:00
2286,22334,1801,02/17/2021 15:00:00
2287,22334,1803,02/17/2021 15:30:00
2288,25406,1802,02/17/2021 16:00:00
2289,25406,1801,02/17/2021 16:30:00
2290,27545,1694,02/17/2021 17:00:00
2291,27545,1563,02/17/2021 17:30:00
2292,25826,1808,02/17/2021 18:00:00
2293,25826,1805,02/17/2021 18:30:00
2294,24651,1489,02/17/2021 19:00:00
2295,24651,1412,02/17/2021 19:30:00
2296,23390,1794,02/17/2021 20:00:00
2297,23390,1792,02/17/2021 20:30:00
2298,21565,1787,02/17/2021 21:00:00
2299,21565,1669,02/17/2021 21:30:00
2300,19928,1775,02/17/2021 22:00:00
2301,19928,1769,02/17/2021 22:30:00
2302,18744,1764,02/17/2021 23:00:00
2303,18744,1648,02/17/2021 23:30:00
2304,18258,1436,02/18/2021 00:00:00
2305,18258,1382,02/18/2021 00:30:00
2306,17942,1378,02/18/2021 01:00:00
2307,17942,1379,02/18/2021 01:30:00
2308,17766,1373,02/18/2021 02:00:00
2309,17766,1369,02/18/2021 02:30:00
2310,17799,1420,02/18/2021 03:00:00
2311,17799,1420,02/18/2021 03:30:00
2312,18358,1405,02/18/2021 04:00:00
2313,18358,1372,02/18/2021 04:30:00
2314,19606,1389,02/18/2021 05:00:00
2315,19606,1726,02/18/2021 05:30:00
2316,21417,1765,02/18/2021 06:00:00
2317,21417,1770,02/18/2021 06:30:00
2318,22224,1779,02/18/2021 07:00:00
2319,22224,1788,02/18/2021 07:30:00
2320,21719,1791,02/18/2021 08:00:00
2321,21719,1794,02/18/2021 08:30:00
2322,20978,1296,02/18/2021 09:00:00
2323,20978,1793,02/18/2021 09:30:00
2324,21008,1680,02/18/2021 10:00:00
2325,21008,1757,02/18/2021 10:30:00
2326,19042,1752,02/18/2021 11:00:00
2327,19042,1667,02/18/2021 11:30:00
2328,19312,1349,02/18/2021 12:00:00
2329,19312,1289,02/18/2021 12:30:00
2330,20726,1758,02/18/2021 13:00:00
2331,20726,1796,02/18/2021 13:30:00
2332,21659,1798,02/18/2021 14:00:00
2333,21659,1800,02/18/2021 14:30:00
2334,25144,1768,02/18/2021 15:00:00
2335,25144,1770,02/18/2021 15:30:00
2336,27374,1769,02/18/2021 16:00:00
2337,27374,1801,02/18/2021 16:30:00
2338,28634,1694,02/18/2021 17:00:00
2339,28634,1812,02/18/2021 17:30:00
2340,27258,1808,02/18/2021 18:00:00
2341,27258,1805,02/18/2021 18:30:00
2342,25393,1800,02/18/2021 19:00:00
2343,25393,1796,02/18/2021 19:30:00
2344,24586,1794,02/18/2021 20:00:00
2345,24586,1792,02/18/2021 20:30:00
2346,23122,1787,02/18/2021 21:00:00
2347,23122,1781,02/18/2021 21:30:00
2348,21555,1775,02/18/2021 22:00:00
2349,21555,1769,02/18/2021 22:30:00
2350,20148,1764,02/18/2021 23:00:00
2351,20148,1760,02/18/2021 23:30:00
2352,19168,1541,02/19/2021 00:00:00
2353,19168,1421,02/19/2021 00:30:00
2354,18904,1367,02/19/2021 01:00:00
2355,18904,1365,02/19/2021 01:30:00
2356,18736,1535,02/19/2021 02:00:00
2357,18736,1365,02/19/2021 02:30:00
2358,18693,1365,02/19/2021 03:00:00
2359,18693,1748,02/19/2021 03:30:00
2360,19437,1545,02/19/2021 04:00:00
2361,19437,1751,02/19/2021 04:30:00
2362,20667,1589,02/19/2021 05:00:00
2363,20667,1760,02/19/2021 05:30:00
2364,22554,1765,02/19/2021 06:00:00
2365,22554,1770,02/19/2021 06:30:00
2366,23267,1779,02/19/2021 07:00:00
2367,23267,1763,02/19/2021 07:30:00
2368,22883,1293,02/19/2021 08:00:00
2369,22883,1769,02/19/2021 08:30:00
2370,22840,1103,02/19/2021 09:00:00
2371,22840,1096,02/19/2021 09:30:00
2372,22247,1197,02/19/2021 10:00:00
2373,22247,1034,02/19/2021 10:30:00
2374,20606,1619,02/19/2021 11:00:00
2375,20606,1754,02/19/2021 11:30:00
2376,21104,1111,02/19/2021 12:00:00
2377,21104,1752,02/19/2021 12:30:00
2378,22799,1757,02/19/2021 13:00:00
2379,22799,1763,02/19/2021 13:30:00
2380,23620,1632,02/19/2021 14:00:00
2381,23620,1766,02/19/2021 14:30:00
2382,25845,1776,02/19/2021 15:00:00
2383,25845,1769,02/19/2021 15:30:00
2384,27443,1802,02/19/2021 16:00:00
2385,27443,1337,02/19/2021 16:30:00
2386,30432,1806,02/19/2021 17:00:00
2387,30432,1812,02/19/2021 17:30:00
2388,28954,1808,02/19/2021 18:00:00
2389,28954,1805,02/19/2021 18:30:00
2390,27127,1800,02/19/2021 19:00:00
2391,27127,1796,02/19/2021 19:30:00
2392,25738,1794,02/19/2021 20:00:00
2393,25738,1792,02/19/2021 20:30:00
2394,23658,1787,02/19/2021 21:00:00
2395,23658,1781,02/19/2021 21:30:00
2396,22145,1775,02/19/2021 22:00:00
2397,22145,1769,02/19/2021 22:30:00
2398,20638,1764,02/19/2021 23:00:00
2399,20638,1760,02/19/2021 23:30:00
2400,20055,1756,02/20/2021 00:00:00
2401,20055,1754,02/20/2021 00:30:00
2402,19799,1753,02/20/2021 01:00:00
2403,19799,1752,02/20/2021 01:30:00
2404,19544,1751,02/20/2021 02:00:00
2405,19544,1751,02/20/2021 02:30:00
2406,19737,1750,02/20/2021 03:00:00
2407,19737,1750,02/20/2021 03:30:00
2408,20136,1751,02/20/2021 04:00:00
2409,20136,1753,02/20/2021 04:30:00
2410,21042,1699,02/20/2021 05:00:00
2411,21042,1758,02/20/2021 05:30:00
2412,22853,1764,02/20/2021 06:00:00
2413,22853,1408,02/20/2021 06:30:00
2414,23810,1612,02/20/2021 07:00:00
2415,23810,1787,02/20/2021 07:30:00
2416,23247,1789,02/20/2021 08:00:00
2417,23247,1792,02/20/2021 08:30:00
2418,22242,1293,02/20/2021 09:00:00
2419,22242,1624,02/20/2021 09:30:00
2420,22036,1788,02/20/2021 10:00:00
2421,22036,1787,02/20/2021 10:30:00
2422,19472,1782,02/20/2021 11:00:00
2423,19472,1777,02/20/2021 11:30:00
2424,20094,151,02/20/2021 12:00:00
2425,20094,1128,02/20/2021 12:30:00
2426,21654,1030,02/20/2021 13:00:00
2427,21654,1102,02/20/2021 13:30:00
2428,23428,1103,02/20/2021 14:00:00
2429,23428,1104,02/20/2021 14:30:00
2430,25884,1128,02/20/2021 15:00:00
2431,25884,1327,02/20/2021 15:30:00
2432,27654,1794,02/20/2021 16:00:00
2433,27654,1379,02/20/2021 16:30:00
2434,29814,1795,02/20/2021 17:00:00
2435,29814,1799,02/20/2021 17:30:00
2436,28857,1797,02/20/2021 18:00:00
2437,28857,1795,02/20/2021 18:30:00
2438,27112,1448,02/20/2021 19:00:00
2439,27112,1573,02/20/2021 19:30:00
2440,26053,1786,02/20/2021 20:00:00
2441,26053,1580,02/20/2021 20:30:00
2442,23990,1371,02/20/2021 21:00:00
2443,23990,1339,02/20/2021 21:30:00
2444,22621,1357,02/20/2021 22:00:00
2445,22621,1349,02/20/2021 22:30:00
2446,21522,1345,02/20/2021 23:00:00
2447,21522,1304,02/20/2021 23:30:00
2448,20584,1338,02/21/2021 00:00:00
2449,20584,1336,02/21/2021 00:30:00
2450,20350,1313,02/21/2021 01:00:00
2451,20350,1247,02/21/2021 01:30:00
2452,20342,1242,02/21/2021 02:00:00
2453,20342,1235,02/21/2021 02:30:00
2454,20191,1241,02/21/2021 03:00:00
2455,20191,1241,02/21/2021 03:30:00
2456,20590,1311,02/21/2021 04:00:00
2457,20590,1311,02/21/2021 04:30:00
2458,20833,1246,02/21/2021 05:00:00
2459,20833,1334,02/21/2021 05:30:00
2460,21549,1373,02/21/2021 06:00:00
2461,21549,1544,02/21/2021 06:30:00
2462,21110,1595,02/21/2021 07:00:00
2463,21110,1035,02/21/2021 07:30:00
2464,19834,1268,02/21/2021 08:00:00
2465,19834,1269,02/21/2021 08:30:00
2466,19893,1272,02/21/2021 09:00:00
2467,19893,1606,02/21/2021 09:30:00
2468,19542,1551,02/21/2021 10:00:00
2469,19542,1274,02/21/2021 10:30:00
2470,17487,1175,02/21/2021 11:00:00
2471,17487,1004,02/21/2021 11:30:00
2472,17269,911,02/21/2021 12:00:00
2473,17269,998,02/21/2021 12:30:00
2474,18371,1001,02/21/2021 13:00:00
2475,18371,1002,02/21/2021 13:30:00
2476,20159,1601,02/21/2021 14:00:00
2477,20159,1272,02/21/2021 14:30:00
2478,22665,1274,02/21/2021 15:00:00
2479,22665,1774,02/21/2021 15:30:00
2480,26065,1777,02/21/2021 16:00:00
2481,26065,1780,02/21/2021 16:30:00
2482,29475,1787,02/21/2021 17:00:00
2483,29475,1794,02/21/2021 17:30:00
2484,28253,1792,02/21/2021 18:00:00
2485,28253,1789,02/21/2021 18:30:00
2486,26297,1759,02/21/2021 19:00:00
2487,26297,1780,02/21/2021 19:30:00
2488,24836,1778,02/21/2021 20:00:00
2489,24836,1775,02/21/2021 20:30:00
2490,23160,1770,02/21/2021 21:00:00
2491,23160,1517,02/21/2021 21:30:00
