,phuTai,giaBien,DateTime
2820,32969,174,02/28/2020 18:00:00
2821,32969,165,02/28/2020 18:30:00
2822,31240,163,02/28/2020 19:00:00
2823,31240,1164,02/28/2020 19:30:00
2824,30277,1260,02/28/2020 20:00:00
2825,30277,1158,02/28/2020 20:30:00
2826,28822,1235,02/28/2020 21:00:00
2827,28822,1100,02/28/2020 21:30:00
2828,27139,1113,02/28/2020 22:00:00
2829,27139,1244,02/28/2020 22:30:00
2830,25616,1241,02/28/2020 23:00:00
2831,25616,1237,02/28/2020 23:30:00
2832,24168,130,02/29/2020 00:00:00
2833,24168,128,02/29/2020 00:30:00
2834,23934,127,02/29/2020 01:00:00
2835,23934,126,02/29/2020 01:30:00
2836,23853,126,02/29/2020 02:00:00
2837,23853,125,02/29/2020 02:30:00
2838,24069,126,02/29/2020 03:00:00
2839,24069,126,02/29/2020 03:30:00
2840,24414,127,02/29/2020 04:00:00
2841,24414,128,02/29/2020 04:30:00
2842,26056,132,02/29/2020 05:00:00
2843,26056,135,02/29/2020 05:30:00
2844,28290,139,02/29/2020 06:00:00
2845,28290,142,02/29/2020 06:30:00
2846,31356,151,02/29/2020 07:00:00
2847,31356,994,02/29/2020 07:30:00
2848,32261,163,02/29/2020 08:00:00
2849,32261,166,02/29/2020 08:30:00
2850,32736,165,02/29/2020 09:00:00
2851,32736,167,02/29/2020 09:30:00
2852,32687,166,02/29/2020 10:00:00
2853,32687,165,02/29/2020 10:30:00
2854,30514,158,02/29/2020 11:00:00
2855,30514,151,02/29/2020 11:30:00
2856,31990,154,02/29/2020 12:00:00
2857,31990,158,02/29/2020 12:30:00
2858,33155,1194,02/29/2020 13:00:00
2859,33155,1142,02/29/2020 13:30:00
2860,33770,1241,02/29/2020 14:00:00
2861,33770,1206,02/29/2020 14:30:00
2862,34496,1246,02/29/2020 15:00:00
2863,34496,1274,02/29/2020 15:30:00
2864,35130,1802,02/29/2020 16:00:00
2865,35130,1704,02/29/2020 16:30:00
2866,37169,1806,02/29/2020 17:00:00
2867,37169,1811,02/29/2020 17:30:00
2868,32969,174,02/29/2020 18:00:00
2869,32969,165,02/29/2020 18:30:00
2870,31240,163,02/29/2020 19:00:00
2871,31240,1164,02/29/2020 19:30:00
2872,30277,1260,02/29/2020 20:00:00
2873,30277,1158,02/29/2020 20:30:00
2874,28822,1235,02/29/2020 21:00:00
2875,28822,1100,02/29/2020 21:30:00
2876,27139,1113,02/29/2020 22:00:00
2877,27139,1244,02/29/2020 22:30:00
2878,25616,1241,02/29/2020 23:00:00
2879,25616,1237,02/29/2020 23:30:00
2880,24168,130,03/01/2020 00:00:00
2881,24168,128,03/01/2020 00:30:00
2882,23934,127,03/01/2020 01:00:00
2883,23934,126,03/01/2020 01:30:00
2884,23853,126,03/01/2020 02:00:00
2885,23853,125,03/01/2020 02:30:00
2886,24069,126,03/01/2020 03:00:00
2887,24069,126,03/01/2020 03:30:00
2888,24414,127,03/01/2020 04:00:00
2889,24414,128,03/01/2020 04:30:00
2890,26056,132,03/01/2020 05:00:00
2891,26056,135,03/01/2020 05:30:00
2892,28290,139,03/01/2020 06:00:00
2893,28290,142,03/01/2020 06:30:00
2894,31356,151,03/01/2020 07:00:00
2895,31356,994,03/01/2020 07:30:00
2896,32261,163,03/01/2020 08:00:00
2897,32261,166,03/01/2020 08:30:00
2898,32736,165,03/01/2020 09:00:00
2899,32736,167,03/01/2020 09:30:00
2900,32687,166,03/01/2020 10:00:00
2901,32687,165,03/01/2020 10:30:00
2902,30514,158,03/01/2020 11:00:00
2903,30514,151,03/01/2020 11:30:00
2904,31990,154,03/01/2020 12:00:00
2905,31990,158,03/01/2020 12:30:00
2906,33155,1194,03/01/2020 13:00:00
2907,33155,1142,03/01/2020 13:30:00
2908,33770,1241,03/01/2020 14:00:00
2909,33770,1206,03/01/2020 14:30:00
2910,34496,1246,03/01/2020 15:00:00
2911,34496,1274,03/01/2020 15:30:00
2912,35130,1802,03/01/2020 16:00:00
2913,35130,1704,03/01/2020 16:30:00
2914,37169,1806,03/01/2020 17:00:00
2915,37169,1811,03/01/2020 17:30:00
2916,32969,174,03/01/2020 18:00:00
2917,32969,165,03/01/2020 18:30:00
2918,31240,163,03/01/2020 19:00:00
2919,31240,1164,03/01/2020 19:30:00
2920,30277,1260,03/01/2020 20:00:00
2921,30277,1158,03/01/2020 20:30:00
2922,28822,1235,03/01/2020 21:00:00
2923,28822,1100,03/01/2020 21:30:00
2924,27139,1113,03/01/2020 22:00:00
2925,27139,1244,03/01/2020 22:30:00
2926,25616,1241,03/01/2020 23:00:00
2927,25616,1237,03/01/2020 23:30:00
2928,24168,130,03/02/2020 00:00:00
2929,24168,128,03/02/2020 00:30:00
2930,23934,127,03/02/2020 01:00:00
2931,23934,126,03/02/2020 01:30:00
2932,23853,126,03/02/2020 02:00:00
2933,23853,125,03/02/2020 02:30:00
2934,24069,126,03/02/2020 03:00:00
2935,24069,126,03/02/2020 03:30:00
2936,24414,127,03/02/2020 04:00:00
2937,24414,128,03/02/2020 04:30:00
2938,26056,132,03/02/2020 05:00:00
2939,26056,135,03/02/2020 05:30:00
2940,28290,139,03/02/2020 06:00:00
2941,28290,142,03/02/2020 06:30:00
2942,31356,151,03/02/2020 07:00:00
2943,31356,994,03/02/2020 07:30:00
2944,32261,163,03/02/2020 08:00:00
2945,32261,166,03/02/2020 08:30:00
2946,32736,165,03/02/2020 09:00:00
2947,32736,167,03/02/2020 09:30:00
2948,32687,166,03/02/2020 10:00:00
2949,32687,165,03/02/2020 10:30:00
2950,30514,158,03/02/2020 11:00:00
2951,30514,151,03/02/2020 11:30:00
2952,31990,154,03/02/2020 12:00:00
2953,31990,158,03/02/2020 12:30:00
2954,33155,1194,03/02/2020 13:00:00
2955,33155,1142,03/02/2020 13:30:00
2956,33770,1241,03/02/2020 14:00:00
2957,33770,1206,03/02/2020 14:30:00
2958,34496,1246,03/02/2020 15:00:00
2959,34496,1274,03/02/2020 15:30:00
2960,35130,1802,03/02/2020 16:00:00
2961,35130,1704,03/02/2020 16:30:00
2962,37169,1806,03/02/2020 17:00:00
2963,37169,1811,03/02/2020 17:30:00
2964,32969,174,03/02/2020 18:00:00
2965,32969,165,03/02/2020 18:30:00
2966,31240,163,03/02/2020 19:00:00
2967,31240,1164,03/02/2020 19:30:00
2968,30277,1260,03/02/2020 20:00:00
2969,30277,1158,03/02/2020 20:30:00
2970,28822,1235,03/02/2020 21:00:00
2971,28822,1100,03/02/2020 21:30:00
2972,27139,1113,03/02/2020 22:00:00
2973,27139,1244,03/02/2020 22:30:00
2974,25616,1241,03/02/2020 23:00:00
2975,25616,1237,03/02/2020 23:30:00
2976,24168,130,03/03/2020 00:00:00
2977,24168,128,03/03/2020 00:30:00
2978,23934,127,03/03/2020 01:00:00
2979,23934,126,03/03/2020 01:30:00
2980,23853,126,03/03/2020 02:00:00
2981,23853,125,03/03/2020 02:30:00
2982,24069,126,03/03/2020 03:00:00
2983,24069,126,03/03/2020 03:30:00
2984,24414,127,03/03/2020 04:00:00
2985,24414,128,03/03/2020 04:30:00
2986,26056,132,03/03/2020 05:00:00
2987,26056,135,03/03/2020 05:30:00
2988,28290,139,03/03/2020 06:00:00
2989,28290,142,03/03/2020 06:30:00
2990,31356,151,03/03/2020 07:00:00
2991,31356,994,03/03/2020 07:30:00
2992,32261,163,03/03/2020 08:00:00
2993,32261,166,03/03/2020 08:30:00
2994,32736,165,03/03/2020 09:00:00
2995,32736,167,03/03/2020 09:30:00
2996,32687,166,03/03/2020 10:00:00
2997,32687,165,03/03/2020 10:30:00
2998,30514,158,03/03/2020 11:00:00
2999,30514,151,03/03/2020 11:30:00
3000,31990,154,03/03/2020 12:00:00
3001,31990,158,03/03/2020 12:30:00
3002,33155,1194,03/03/2020 13:00:00
3003,33155,1142,03/03/2020 13:30:00
3004,33770,1241,03/03/2020 14:00:00
3005,33770,1206,03/03/2020 14:30:00
3006,34496,1246,03/03/2020 15:00:00
3007,34496,1274,03/03/2020 15:30:00
3008,35130,1802,03/03/2020 16:00:00
3009,35130,1704,03/03/2020 16:30:00
3010,37169,1806,03/03/2020 17:00:00
3011,37169,1811,03/03/2020 17:30:00
3012,32969,174,03/03/2020 18:00:00
3013,32969,165,03/03/2020 18:30:00
3014,31240,163,03/03/2020 19:00:00
3015,31240,1164,03/03/2020 19:30:00
3016,30277,1260,03/03/2020 20:00:00
3017,30277,1158,03/03/2020 20:30:00
3018,28822,1235,03/03/2020 21:00:00
3019,28822,1100,03/03/2020 21:30:00
3020,27139,1113,03/03/2020 22:00:00
3021,27139,1244,03/03/2020 22:30:00
3022,25616,1241,03/03/2020 23:00:00
3023,25616,1237,03/03/2020 23:30:00
3024,24168,130,03/04/2020 00:00:00
3025,24168,128,03/04/2020 00:30:00
3026,23934,127,03/04/2020 01:00:00
3027,23934,126,03/04/2020 01:30:00
3028,23853,126,03/04/2020 02:00:00
3029,23853,125,03/04/2020 02:30:00
3030,24069,126,03/04/2020 03:00:00
3031,24069,126,03/04/2020 03:30:00
3032,24414,127,03/04/2020 04:00:00
3033,24414,128,03/04/2020 04:30:00
3034,26056,132,03/04/2020 05:00:00
3035,26056,135,03/04/2020 05:30:00
3036,28290,139,03/04/2020 06:00:00
3037,28290,142,03/04/2020 06:30:00
3038,31356,151,03/04/2020 07:00:00
3039,31356,994,03/04/2020 07:30:00
3040,32261,163,03/04/2020 08:00:00
3041,32261,166,03/04/2020 08:30:00
3042,32736,165,03/04/2020 09:00:00
3043,32736,167,03/04/2020 09:30:00
3044,32687,166,03/04/2020 10:00:00
3045,32687,165,03/04/2020 10:30:00
3046,30514,158,03/04/2020 11:00:00
3047,30514,151,03/04/2020 11:30:00
3048,31990,154,03/04/2020 12:00:00
3049,31990,158,03/04/2020 12:30:00
3050,33155,1194,03/04/2020 13:00:00
3051,33155,1142,03/04/2020 13:30:00
3052,33770,1241,03/04/2020 14:00:00
3053,33770,1206,03/04/2020 14:30:00
3054,34496,1246,03/04/2020 15:00:00
3055,34496,1274,03/04/2020 15:30:00
3056,35130,1802,03/04/2020 16:00:00
3057,35130,1704,03/04/2020 16:30:00
3058,37169,1806,03/04/2020 17:00:00
3059,37169,1811,03/04/2020 17:30:00
3060,32969,174,03/04/2020 18:00:00
3061,32969,165,03/04/2020 18:30:00
3062,31240,163,03/04/2020 19:00:00
3063,31240,1164,03/04/2020 19:30:00
3064,30277,1260,03/04/2020 20:00:00
3065,30277,1158,03/04/2020 20:30:00
3066,28822,1235,03/04/2020 21:00:00
3067,28822,1100,03/04/2020 21:30:00
3068,27139,1113,03/04/2020 22:00:00
3069,27139,1244,03/04/2020 22:30:00
3070,25616,1241,03/04/2020 23:00:00
3071,25616,1237,03/04/2020 23:30:00
3072,24168,130,03/05/2020 00:00:00
3073,24168,128,03/05/2020 00:30:00
3074,23934,127,03/05/2020 01:00:00
3075,23934,126,03/05/2020 01:30:00
3076,23853,126,03/05/2020 02:00:00
3077,23853,125,03/05/2020 02:30:00
3078,24069,126,03/05/2020 03:00:00
3079,24069,126,03/05/2020 03:30:00
3080,24414,127,03/05/2020 04:00:00
3081,24414,128,03/05/2020 04:30:00
3082,26056,132,03/05/2020 05:00:00
3083,26056,135,03/05/2020 05:30:00
3084,28290,139,03/05/2020 06:00:00
3085,28290,142,03/05/2020 06:30:00
3086,31356,151,03/05/2020 07:00:00
3087,31356,994,03/05/2020 07:30:00
3088,32261,163,03/05/2020 08:00:00
3089,32261,166,03/05/2020 08:30:00
3090,32736,165,03/05/2020 09:00:00
3091,32736,167,03/05/2020 09:30:00
3092,32687,166,03/05/2020 10:00:00
3093,32687,165,03/05/2020 10:30:00
3094,30514,158,03/05/2020 11:00:00
3095,30514,151,03/05/2020 11:30:00
3096,31990,154,03/05/2020 12:00:00
3097,31990,158,03/05/2020 12:30:00
3098,33155,1194,03/05/2020 13:00:00
3099,33155,1142,03/05/2020 13:30:00
3100,33770,1241,03/05/2020 14:00:00
3101,33770,1206,03/05/2020 14:30:00
3102,34496,1246,03/05/2020 15:00:00
3103,34496,1274,03/05/2020 15:30:00
3104,35130,1802,03/05/2020 16:00:00
3105,35130,1704,03/05/2020 16:30:00
3106,37169,1806,03/05/2020 17:00:00
3107,37169,1811,03/05/2020 17:30:00
3108,32969,174,03/05/2020 18:00:00
3109,32969,165,03/05/2020 18:30:00
3110,31240,163,03/05/2020 19:00:00
3111,31240,1164,03/05/2020 19:30:00
3112,30277,1260,03/05/2020 20:00:00
3113,30277,1158,03/05/2020 20:30:00
3114,28822,1235,03/05/2020 21:00:00
3115,28822,1100,03/05/2020 21:30:00
3116,27139,1113,03/05/2020 22:00:00
3117,27139,1244,03/05/2020 22:30:00
3118,25616,1241,03/05/2020 23:00:00
3119,25616,1237,03/05/2020 23:30:00
3120,24168,130,03/06/2020 00:00:00
3121,24168,128,03/06/2020 00:30:00
3122,23934,127,03/06/2020 01:00:00
3123,23934,126,03/06/2020 01:30:00
3124,23853,126,03/06/2020 02:00:00
3125,23853,125,03/06/2020 02:30:00
3126,24069,126,03/06/2020 03:00:00
3127,24069,126,03/06/2020 03:30:00
3128,24414,127,03/06/2020 04:00:00
3129,24414,128,03/06/2020 04:30:00
3130,26056,132,03/06/2020 05:00:00
3131,26056,135,03/06/2020 05:30:00
3132,28290,139,03/06/2020 06:00:00
3133,28290,142,03/06/2020 06:30:00
3134,31356,151,03/06/2020 07:00:00
3135,31356,994,03/06/2020 07:30:00
3136,32261,163,03/06/2020 08:00:00
3137,32261,166,03/06/2020 08:30:00
3138,32736,165,03/06/2020 09:00:00
3139,32736,167,03/06/2020 09:30:00
3140,32687,166,03/06/2020 10:00:00
3141,32687,165,03/06/2020 10:30:00
3142,30514,158,03/06/2020 11:00:00
3143,30514,151,03/06/2020 11:30:00
3144,31990,154,03/06/2020 12:00:00
3145,31990,158,03/06/2020 12:30:00
3146,33155,1194,03/06/2020 13:00:00
3147,33155,1142,03/06/2020 13:30:00
3148,33770,1241,03/06/2020 14:00:00
3149,33770,1206,03/06/2020 14:30:00
3150,34496,1246,03/06/2020 15:00:00
3151,34496,1274,03/06/2020 15:30:00
3152,35130,1802,03/06/2020 16:00:00
3153,35130,1704,03/06/2020 16:30:00
3154,37169,1806,03/06/2020 17:00:00
3155,37169,1811,03/06/2020 17:30:00
3156,32969,174,03/06/2020 18:00:00
3157,32969,165,03/06/2020 18:30:00
3158,31240,163,03/06/2020 19:00:00
3159,31240,1164,03/06/2020 19:30:00
3160,30277,1260,03/06/2020 20:00:00
3161,30277,1158,03/06/2020 20:30:00
3162,28822,1235,03/06/2020 21:00:00
3163,28822,1100,03/06/2020 21:30:00
3164,27139,1113,03/06/2020 22:00:00
3165,27139,1244,03/06/2020 22:30:00
3166,25616,1241,03/06/2020 23:00:00
3167,25616,1237,03/06/2020 23:30:00
3168,24168,130,03/07/2020 00:00:00
3169,24168,128,03/07/2020 00:30:00
3170,23934,127,03/07/2020 01:00:00
3171,23934,126,03/07/2020 01:30:00
3172,23853,126,03/07/2020 02:00:00
3173,23853,125,03/07/2020 02:30:00
3174,24069,126,03/07/2020 03:00:00
3175,24069,126,03/07/2020 03:30:00
3176,24414,127,03/07/2020 04:00:00
3177,24414,128,03/07/2020 04:30:00
3178,26056,132,03/07/2020 05:00:00
3179,26056,135,03/07/2020 05:30:00
3180,28290,139,03/07/2020 06:00:00
3181,28290,142,03/07/2020 06:30:00
3182,31356,151,03/07/2020 07:00:00
3183,31356,994,03/07/2020 07:30:00
3184,32261,163,03/07/2020 08:00:00
3185,32261,166,03/07/2020 08:30:00
3186,32736,165,03/07/2020 09:00:00
3187,32736,167,03/07/2020 09:30:00
3188,32687,166,03/07/2020 10:00:00
3189,32687,165,03/07/2020 10:30:00
3190,30514,158,03/07/2020 11:00:00
3191,30514,151,03/07/2020 11:30:00
3192,31990,154,03/07/2020 12:00:00
3193,31990,158,03/07/2020 12:30:00
3194,33155,1194,03/07/2020 13:00:00
3195,33155,1142,03/07/2020 13:30:00
3196,33770,1241,03/07/2020 14:00:00
3197,33770,1206,03/07/2020 14:30:00
3198,34496,1246,03/07/2020 15:00:00
3199,34496,1274,03/07/2020 15:30:00
3200,35130,1802,03/07/2020 16:00:00
3201,35130,1704,03/07/2020 16:30:00
3202,37169,1806,03/07/2020 17:00:00
3203,37169,1811,03/07/2020 17:30:00
3204,32969,174,03/07/2020 18:00:00
3205,32969,165,03/07/2020 18:30:00
3206,31240,163,03/07/2020 19:00:00
3207,31240,1164,03/07/2020 19:30:00
3208,30277,1260,03/07/2020 20:00:00
3209,30277,1158,03/07/2020 20:30:00
3210,28822,1235,03/07/2020 21:00:00
3211,28822,1100,03/07/2020 21:30:00
3212,27139,1113,03/07/2020 22:00:00
3213,27139,1244,03/07/2020 22:30:00
3214,25616,1241,03/07/2020 23:00:00
3215,25616,1237,03/07/2020 23:30:00
3216,24168,130,03/08/2020 00:00:00
3217,24168,128,03/08/2020 00:30:00
3218,23934,127,03/08/2020 01:00:00
3219,23934,126,03/08/2020 01:30:00
3220,23853,126,03/08/2020 02:00:00
3221,23853,125,03/08/2020 02:30:00
3222,24069,126,03/08/2020 03:00:00
3223,24069,126,03/08/2020 03:30:00
3224,24414,127,03/08/2020 04:00:00
3225,24414,128,03/08/2020 04:30:00
3226,26056,132,03/08/2020 05:00:00
3227,26056,135,03/08/2020 05:30:00
3228,28290,139,03/08/2020 06:00:00
3229,28290,142,03/08/2020 06:30:00
3230,31356,151,03/08/2020 07:00:00
3231,31356,994,03/08/2020 07:30:00
3232,32261,163,03/08/2020 08:00:00
3233,32261,166,03/08/2020 08:30:00
3234,32736,165,03/08/2020 09:00:00
3235,32736,167,03/08/2020 09:30:00
3236,32687,166,03/08/2020 10:00:00
3237,32687,165,03/08/2020 10:30:00
3238,30514,158,03/08/2020 11:00:00
3239,30514,151,03/08/2020 11:30:00
3240,31990,154,03/08/2020 12:00:00
3241,31990,158,03/08/2020 12:30:00
3242,33155,1194,03/08/2020 13:00:00
3243,33155,1142,03/08/2020 13:30:00
3244,33770,1241,03/08/2020 14:00:00
3245,33770,1206,03/08/2020 14:30:00
3246,34496,1246,03/08/2020 15:00:00
3247,34496,1274,03/08/2020 15:30:00
3248,35130,1802,03/08/2020 16:00:00
3249,35130,1704,03/08/2020 16:30:00
3250,37169,1806,03/08/2020 17:00:00
3251,37169,1811,03/08/2020 17:30:00
3252,32969,174,03/08/2020 18:00:00
3253,32969,165,03/08/2020 18:30:00
3254,31240,163,03/08/2020 19:00:00
3255,31240,1164,03/08/2020 19:30:00
3256,30277,1260,03/08/2020 20:00:00
3257,30277,1158,03/08/2020 20:30:00
3258,28822,1235,03/08/2020 21:00:00
3259,28822,1100,03/08/2020 21:30:00
3260,27139,1113,03/08/2020 22:00:00
3261,27139,1244,03/08/2020 22:30:00
3262,25616,1241,03/08/2020 23:00:00
3263,25616,1237,03/08/2020 23:30:00
3264,24168,130,03/09/2020 00:00:00
3265,24168,128,03/09/2020 00:30:00
3266,23934,127,03/09/2020 01:00:00
3267,23934,126,03/09/2020 01:30:00
3268,23853,126,03/09/2020 02:00:00
3269,23853,125,03/09/2020 02:30:00
3270,24069,126,03/09/2020 03:00:00
3271,24069,126,03/09/2020 03:30:00
3272,24414,127,03/09/2020 04:00:00
3273,24414,128,03/09/2020 04:30:00
3274,26056,132,03/09/2020 05:00:00
3275,26056,135,03/09/2020 05:30:00
3276,28290,139,03/09/2020 06:00:00
3277,28290,142,03/09/2020 06:30:00
3278,31356,151,03/09/2020 07:00:00
3279,31356,994,03/09/2020 07:30:00
3280,32261,163,03/09/2020 08:00:00
3281,32261,166,03/09/2020 08:30:00
3282,32736,165,03/09/2020 09:00:00
3283,32736,167,03/09/2020 09:30:00
3284,32687,166,03/09/2020 10:00:00
3285,32687,165,03/09/2020 10:30:00
3286,30514,158,03/09/2020 11:00:00
3287,30514,151,03/09/2020 11:30:00
3288,31990,154,03/09/2020 12:00:00
3289,31990,158,03/09/2020 12:30:00
3290,33155,1194,03/09/2020 13:00:00
3291,33155,1142,03/09/2020 13:30:00
3292,33770,1241,03/09/2020 14:00:00
3293,33770,1206,03/09/2020 14:30:00
3294,34496,1246,03/09/2020 15:00:00
3295,34496,1274,03/09/2020 15:30:00
3296,35130,1802,03/09/2020 16:00:00
3297,35130,1704,03/09/2020 16:30:00
3298,37169,1806,03/09/2020 17:00:00
3299,37169,1811,03/09/2020 17:30:00
3300,32969,174,03/09/2020 18:00:00
3301,32969,165,03/09/2020 18:30:00
3302,31240,163,03/09/2020 19:00:00
3303,31240,1164,03/09/2020 19:30:00
3304,30277,1260,03/09/2020 20:00:00
3305,30277,1158,03/09/2020 20:30:00
3306,28822,1235,03/09/2020 21:00:00
3307,28822,1100,03/09/2020 21:30:00
3308,27139,1113,03/09/2020 22:00:00
3309,27139,1244,03/09/2020 22:30:00
3310,25616,1241,03/09/2020 23:00:00
3311,25616,1237,03/09/2020 23:30:00
3312,24168,130,03/10/2020 00:00:00
3313,24168,128,03/10/2020 00:30:00
3314,23934,127,03/10/2020 01:00:00
3315,23934,126,03/10/2020 01:30:00
3316,23853,126,03/10/2020 02:00:00
3317,23853,125,03/10/2020 02:30:00
3318,24069,126,03/10/2020 03:00:00
3319,24069,126,03/10/2020 03:30:00
3320,24414,127,03/10/2020 04:00:00
3321,24414,128,03/10/2020 04:30:00
3322,26056,132,03/10/2020 05:00:00
3323,26056,135,03/10/2020 05:30:00
3324,28290,139,03/10/2020 06:00:00
3325,28290,142,03/10/2020 06:30:00
3326,31356,151,03/10/2020 07:00:00
3327,31356,994,03/10/2020 07:30:00
3328,32261,163,03/10/2020 08:00:00
3329,32261,166,03/10/2020 08:30:00
3330,32736,165,03/10/2020 09:00:00
3331,32736,167,03/10/2020 09:30:00
3332,32687,166,03/10/2020 10:00:00
3333,32687,165,03/10/2020 10:30:00
3334,30514,158,03/10/2020 11:00:00
3335,30514,151,03/10/2020 11:30:00
3336,31990,154,03/10/2020 12:00:00
3337,31990,158,03/10/2020 12:30:00
3338,33155,1194,03/10/2020 13:00:00
3339,33155,1142,03/10/2020 13:30:00
3340,33770,1241,03/10/2020 14:00:00
3341,33770,1206,03/10/2020 14:30:00
3342,34496,1246,03/10/2020 15:00:00
3343,34496,1274,03/10/2020 15:30:00
3344,35130,1802,03/10/2020 16:00:00
3345,35130,1704,03/10/2020 16:30:00
3346,37169,1806,03/10/2020 17:00:00
3347,37169,1811,03/10/2020 17:30:00
3348,32969,174,03/10/2020 18:00:00
3349,32969,165,03/10/2020 18:30:00
3350,31240,163,03/10/2020 19:00:00
3351,31240,1164,03/10/2020 19:30:00
3352,30277,1260,03/10/2020 20:00:00
3353,30277,1158,03/10/2020 20:30:00
3354,28822,1235,03/10/2020 21:00:00
3355,28822,1100,03/10/2020 21:30:00
3356,27139,1113,03/10/2020 22:00:00
3357,27139,1244,03/10/2020 22:30:00
3358,25616,1241,03/10/2020 23:00:00
3359,25616,1237,03/10/2020 23:30:00
3360,24168,130,03/11/2020 00:00:00
3361,24168,128,03/11/2020 00:30:00
3362,23934,127,03/11/2020 01:00:00
3363,23934,126,03/11/2020 01:30:00
3364,23853,126,03/11/2020 02:00:00
3365,23853,125,03/11/2020 02:30:00
3366,24069,126,03/11/2020 03:00:00
3367,24069,126,03/11/2020 03:30:00
3368,24414,127,03/11/2020 04:00:00
3369,24414,128,03/11/2020 04:30:00
3370,26056,132,03/11/2020 05:00:00
3371,26056,135,03/11/2020 05:30:00
3372,28290,139,03/11/2020 06:00:00
3373,28290,142,03/11/2020 06:30:00
3374,31356,151,03/11/2020 07:00:00
3375,31356,994,03/11/2020 07:30:00
3376,32261,163,03/11/2020 08:00:00
3377,32261,166,03/11/2020 08:30:00
3378,32736,165,03/11/2020 09:00:00
3379,32736,167,03/11/2020 09:30:00
3380,32687,166,03/11/2020 10:00:00
3381,32687,165,03/11/2020 10:30:00
3382,30514,158,03/11/2020 11:00:00
3383,30514,151,03/11/2020 11:30:00
3384,31990,154,03/11/2020 12:00:00
3385,31990,158,03/11/2020 12:30:00
3386,33155,1194,03/11/2020 13:00:00
3387,33155,1142,03/11/2020 13:30:00
3388,33770,1241,03/11/2020 14:00:00
3389,33770,1206,03/11/2020 14:30:00
3390,34496,1246,03/11/2020 15:00:00
3391,34496,1274,03/11/2020 15:30:00
3392,35130,1802,03/11/2020 16:00:00
3393,35130,1704,03/11/2020 16:30:00
3394,37169,1806,03/11/2020 17:00:00
3395,37169,1811,03/11/2020 17:30:00
3396,32969,174,03/11/2020 18:00:00
3397,32969,165,03/11/2020 18:30:00
3398,31240,163,03/11/2020 19:00:00
3399,31240,1164,03/11/2020 19:30:00
3400,30277,1260,03/11/2020 20:00:00
3401,30277,1158,03/11/2020 20:30:00
3402,28822,1235,03/11/2020 21:00:00
3403,28822,1100,03/11/2020 21:30:00
3404,27139,1113,03/11/2020 22:00:00
3405,27139,1244,03/11/2020 22:30:00
3406,25616,1241,03/11/2020 23:00:00
3407,25616,1237,03/11/2020 23:30:00
3408,24168,130,03/12/2020 00:00:00
3409,24168,128,03/12/2020 00:30:00
3410,23934,127,03/12/2020 01:00:00
3411,23934,126,03/12/2020 01:30:00
3412,23853,126,03/12/2020 02:00:00
3413,23853,125,03/12/2020 02:30:00
3414,24069,126,03/12/2020 03:00:00
3415,24069,126,03/12/2020 03:30:00
3416,24414,127,03/12/2020 04:00:00
3417,24414,128,03/12/2020 04:30:00
3418,26056,132,03/12/2020 05:00:00
3419,26056,135,03/12/2020 05:30:00
3420,28290,139,03/12/2020 06:00:00
3421,28290,142,03/12/2020 06:30:00
3422,31356,151,03/12/2020 07:00:00
3423,31356,994,03/12/2020 07:30:00
3424,32261,163,03/12/2020 08:00:00
3425,32261,166,03/12/2020 08:30:00
3426,32736,165,03/12/2020 09:00:00
3427,32736,167,03/12/2020 09:30:00
3428,32687,166,03/12/2020 10:00:00
3429,32687,165,03/12/2020 10:30:00
3430,30514,158,03/12/2020 11:00:00
3431,30514,151,03/12/2020 11:30:00
3432,31990,154,03/12/2020 12:00:00
3433,31990,158,03/12/2020 12:30:00
3434,33155,1194,03/12/2020 13:00:00
3435,33155,1142,03/12/2020 13:30:00
3436,33770,1241,03/12/2020 14:00:00
3437,33770,1206,03/12/2020 14:30:00
3438,34496,1246,03/12/2020 15:00:00
3439,34496,1274,03/12/2020 15:30:00
3440,35130,1802,03/12/2020 16:00:00
3441,35130,1704,03/12/2020 16:30:00
3442,37169,1806,03/12/2020 17:00:00
3443,37169,1811,03/12/2020 17:30:00
3444,32969,174,03/12/2020 18:00:00
3445,32969,165,03/12/2020 18:30:00
3446,31240,163,03/12/2020 19:00:00
3447,31240,1164,03/12/2020 19:30:00
3448,30277,1260,03/12/2020 20:00:00
3449,30277,1158,03/12/2020 20:30:00
3450,28822,1235,03/12/2020 21:00:00
3451,28822,1100,03/12/2020 21:30:00
3452,27139,1113,03/12/2020 22:00:00
3453,27139,1244,03/12/2020 22:30:00
3454,25616,1241,03/12/2020 23:00:00
3455,25616,1237,03/12/2020 23:30:00
3456,24168,130,03/13/2020 00:00:00
3457,24168,128,03/13/2020 00:30:00
3458,23934,127,03/13/2020 01:00:00
3459,23934,126,03/13/2020 01:30:00
3460,23853,126,03/13/2020 02:00:00
3461,23853,125,03/13/2020 02:30:00
3462,24069,126,03/13/2020 03:00:00
3463,24069,126,03/13/2020 03:30:00
3464,24414,127,03/13/2020 04:00:00
3465,24414,128,03/13/2020 04:30:00
3466,26056,132,03/13/2020 05:00:00
3467,26056,135,03/13/2020 05:30:00
3468,28290,139,03/13/2020 06:00:00
3469,28290,142,03/13/2020 06:30:00
3470,31356,151,03/13/2020 07:00:00
3471,31356,994,03/13/2020 07:30:00
3472,32261,163,03/13/2020 08:00:00
