,date,time,value,date time
7284,2018-10-31,13,750,2018-10-31 13
7285,2018-10-31,14,997.8,2018-10-31 14
7286,2018-10-31,15,1103,2018-10-31 15
7287,2018-10-31,16,1103,2018-10-31 16
7288,2018-10-31,17,1122,2018-10-31 17
7289,2018-10-31,18,1280,2018-10-31 18
7290,2018-10-31,19,1103,2018-10-31 19
7291,2018-10-31,20,1001,2018-10-31 20
7292,2018-10-31,21,997.8,2018-10-31 21
7293,2018-10-31,22,997.8,2018-10-31 22
7294,2018-10-31,23,904.8,2018-10-31 23
7295,2018-10-31,24,796,2018-10-31 24
7296,2018-11-01,1,955.5,2018-11-01 1
7297,2018-11-01,2,1026.6,2018-11-01 2
7298,2018-11-01,3,1026.6,2018-11-01 3
7299,2018-11-01,4,1026.6,2018-11-01 4
7300,2018-11-01,5,1026.6,2018-11-01 5
7301,2018-11-01,6,1068,2018-11-01 6
7302,2018-11-01,7,1026.6,2018-11-01 7
7303,2018-11-01,8,1026.6,2018-11-01 8
7304,2018-11-01,9,1073,2018-11-01 9
7305,2018-11-01,10,1138,2018-11-01 10
7306,2018-11-01,11,1082.2,2018-11-01 11
7307,2018-11-01,12,1026.6,2018-11-01 12
7308,2018-11-01,13,1068,2018-11-01 13
7309,2018-11-01,14,1280,2018-11-01 14
7310,2018-11-01,15,1280,2018-11-01 15
7311,2018-11-01,16,1280,2018-11-01 16
7312,2018-11-01,17,1280,2018-11-01 17
7313,2018-11-01,18,1280,2018-11-01 18
7314,2018-11-01,19,1280,2018-11-01 19
7315,2018-11-01,20,1068,2018-11-01 20
7316,2018-11-01,21,1068,2018-11-01 21
7317,2018-11-01,22,1082.2,2018-11-01 22
7318,2018-11-01,23,1026.6,2018-11-01 23
7319,2018-11-01,24,1026.6,2018-11-01 24
7320,2018-11-02,1,1026.6,2018-11-02 1
7321,2018-11-02,2,1098.7,2018-11-02 2
7322,2018-11-02,3,1272,2018-11-02 3
7323,2018-11-02,4,1280,2018-11-02 4
7324,2018-11-02,5,1098.7,2018-11-02 5
7325,2018-11-02,6,1098.7,2018-11-02 6
7326,2018-11-02,7,1082.2,2018-11-02 7
7327,2018-11-02,8,1082.2,2018-11-02 8
7328,2018-11-02,9,1280,2018-11-02 9
7329,2018-11-02,10,1280,2018-11-02 10
7330,2018-11-02,11,1280,2018-11-02 11
7331,2018-11-02,12,1272,2018-11-02 12
7332,2018-11-02,13,1272,2018-11-02 13
7333,2018-11-02,14,1280,2018-11-02 14
7334,2018-11-02,15,1280,2018-11-02 15
7335,2018-11-02,16,1280,2018-11-02 16
7336,2018-11-02,17,1280,2018-11-02 17
7337,2018-11-02,18,1280,2018-11-02 18
7338,2018-11-02,19,1280,2018-11-02 19
7339,2018-11-02,20,1073,2018-11-02 20
7340,2018-11-02,21,1272,2018-11-02 21
7341,2018-11-02,22,1280,2018-11-02 22
7342,2018-11-02,23,1280,2018-11-02 23
7343,2018-11-02,24,1073,2018-11-02 24
7344,2018-11-03,1,1026.6,2018-11-03 1
7345,2018-11-03,2,1026.6,2018-11-03 2
7346,2018-11-03,3,1026.6,2018-11-03 3
7347,2018-11-03,4,1026.6,2018-11-03 4
7348,2018-11-03,5,1026.6,2018-11-03 5
7349,2018-11-03,6,1082.2,2018-11-03 6
7350,2018-11-03,7,1026.6,2018-11-03 7
7351,2018-11-03,8,1026.6,2018-11-03 8
7352,2018-11-03,9,1082.2,2018-11-03 9
7353,2018-11-03,10,972,2018-11-03 10
7354,2018-11-03,11,888.8,2018-11-03 11
7355,2018-11-03,12,898,2018-11-03 12
7356,2018-11-03,13,1026.6,2018-11-03 13
7357,2018-11-03,14,1026.6,2018-11-03 14
7358,2018-11-03,15,1073,2018-11-03 15
7359,2018-11-03,16,1280,2018-11-03 16
7360,2018-11-03,17,1280,2018-11-03 17
7361,2018-11-03,18,1280,2018-11-03 18
7362,2018-11-03,19,1278,2018-11-03 19
7363,2018-11-03,20,911.2,2018-11-03 20
7364,2018-11-03,21,1073,2018-11-03 21
7365,2018-11-03,22,1082.2,2018-11-03 22
7366,2018-11-03,23,1026.6,2018-11-03 23
7367,2018-11-03,24,1000,2018-11-03 24
7368,2018-11-04,1,1026.6,2018-11-04 1
7369,2018-11-04,2,972,2018-11-04 2
7370,2018-11-04,3,899.6,2018-11-04 3
7371,2018-11-04,4,898,2018-11-04 4
7372,2018-11-04,5,888.8,2018-11-04 5
7373,2018-11-04,6,898,2018-11-04 6
7374,2018-11-04,7,750,2018-11-04 7
7375,2018-11-04,8,600,2018-11-04 8
7376,2018-11-04,9,499,2018-11-04 9
7377,2018-11-04,10,888.8,2018-11-04 10
7378,2018-11-04,11,888.8,2018-11-04 11
7379,2018-11-04,12,898,2018-11-04 12
7380,2018-11-04,13,750,2018-11-04 13
7381,2018-11-04,14,700,2018-11-04 14
7382,2018-11-04,15,700,2018-11-04 15
7383,2018-11-04,16,690,2018-11-04 16
7384,2018-11-04,17,888.8,2018-11-04 17
7385,2018-11-04,18,1082.2,2018-11-04 18
7386,2018-11-04,19,1026.6,2018-11-04 19
7387,2018-11-04,20,898,2018-11-04 20
7388,2018-11-04,21,972,2018-11-04 21
7389,2018-11-04,22,1026.6,2018-11-04 22
7390,2018-11-04,23,900,2018-11-04 23
7391,2018-11-04,24,888.8,2018-11-04 24
7392,2018-11-05,1,750,2018-11-05 1
7393,2018-11-05,2,700,2018-11-05 2
7394,2018-11-05,3,1,2018-11-05 3
7395,2018-11-05,4,1,2018-11-05 4
7396,2018-11-05,5,650,2018-11-05 5
7397,2018-11-05,6,750,2018-11-05 6
7398,2018-11-05,7,888.8,2018-11-05 7
7399,2018-11-05,8,1026.6,2018-11-05 8
7400,2018-11-05,9,1280,2018-11-05 9
7401,2018-11-05,10,1280,2018-11-05 10
7402,2018-11-05,11,1280,2018-11-05 11
7403,2018-11-05,12,1280,2018-11-05 12
7404,2018-11-05,13,1280,2018-11-05 13
7405,2018-11-05,14,1280,2018-11-05 14
7406,2018-11-05,15,1280,2018-11-05 15
7407,2018-11-05,16,1280,2018-11-05 16
7408,2018-11-05,17,1280,2018-11-05 17
7409,2018-11-05,18,1280,2018-11-05 18
7410,2018-11-05,19,1280,2018-11-05 19
7411,2018-11-05,20,1068,2018-11-05 20
7412,2018-11-05,21,1272,2018-11-05 21
7413,2018-11-05,22,1082.2,2018-11-05 22
7414,2018-11-05,23,1073,2018-11-05 23
7415,2018-11-05,24,1073,2018-11-05 24
7416,2018-11-06,1,1003.1,2018-11-06 1
7417,2018-11-06,2,1003.1,2018-11-06 2
7418,2018-11-06,3,1003.1,2018-11-06 3
7419,2018-11-06,4,1003.1,2018-11-06 4
7420,2018-11-06,5,972.5,2018-11-06 5
7421,2018-11-06,6,972.5,2018-11-06 6
7422,2018-11-06,7,972,2018-11-06 7
7423,2018-11-06,8,1280,2018-11-06 8
7424,2018-11-06,9,1280,2018-11-06 9
7425,2018-11-06,10,1280,2018-11-06 10
7426,2018-11-06,11,1098.7,2018-11-06 11
7427,2018-11-06,12,1026.6,2018-11-06 12
7428,2018-11-06,13,1068,2018-11-06 13
7429,2018-11-06,14,1280,2018-11-06 14
7430,2018-11-06,15,1280,2018-11-06 15
7431,2018-11-06,16,1280,2018-11-06 16
7432,2018-11-06,17,1280,2018-11-06 17
7433,2018-11-06,18,1280,2018-11-06 18
7434,2018-11-06,19,1280,2018-11-06 19
7435,2018-11-06,20,911.3,2018-11-06 20
7436,2018-11-06,21,1082.2,2018-11-06 21
7437,2018-11-06,22,1168,2018-11-06 22
7438,2018-11-06,23,1068,2018-11-06 23
7439,2018-11-06,24,1026.6,2018-11-06 24
7440,2018-11-07,1,972.5,2018-11-07 1
7441,2018-11-07,2,972,2018-11-07 2
7442,2018-11-07,3,911.2,2018-11-07 3
7443,2018-11-07,4,911.2,2018-11-07 4
7444,2018-11-07,5,889,2018-11-07 5
7445,2018-11-07,6,889,2018-11-07 6
7446,2018-11-07,7,889,2018-11-07 7
7447,2018-11-07,8,1073,2018-11-07 8
7448,2018-11-07,9,1280,2018-11-07 9
7449,2018-11-07,10,1280,2018-11-07 10
7450,2018-11-07,11,1280,2018-11-07 11
7451,2018-11-07,12,1073,2018-11-07 12
7452,2018-11-07,13,1280,2018-11-07 13
7453,2018-11-07,14,1280,2018-11-07 14
7454,2018-11-07,15,1280,2018-11-07 15
7455,2018-11-07,16,1280,2018-11-07 16
7456,2018-11-07,17,1280,2018-11-07 17
7457,2018-11-07,18,1280,2018-11-07 18
7458,2018-11-07,19,972.5,2018-11-07 19
7459,2018-11-07,20,889,2018-11-07 20
7460,2018-11-07,21,972.5,2018-11-07 21
7461,2018-11-07,22,972.5,2018-11-07 22
7462,2018-11-07,23,898,2018-11-07 23
7463,2018-11-07,24,940.7,2018-11-07 24
7464,2018-11-08,1,888.8,2018-11-08 1
7465,2018-11-08,2,888.8,2018-11-08 2
7466,2018-11-08,3,702,2018-11-08 3
7467,2018-11-08,4,750,2018-11-08 4
7468,2018-11-08,5,888.8,2018-11-08 5
7469,2018-11-08,6,889,2018-11-08 6
7470,2018-11-08,7,889,2018-11-08 7
7471,2018-11-08,8,1082.2,2018-11-08 8
7472,2018-11-08,9,1280,2018-11-08 9
7473,2018-11-08,10,1279.9,2018-11-08 10
7474,2018-11-08,11,1138,2018-11-08 11
7475,2018-11-08,12,1068,2018-11-08 12
7476,2018-11-08,13,1082.2,2018-11-08 13
7477,2018-11-08,14,1280,2018-11-08 14
7478,2018-11-08,15,1280,2018-11-08 15
7479,2018-11-08,16,1280,2018-11-08 16
7480,2018-11-08,17,1269,2018-11-08 17
7481,2018-11-08,18,1280,2018-11-08 18
7482,2018-11-08,19,1280,2018-11-08 19
7483,2018-11-08,20,972.5,2018-11-08 20
7484,2018-11-08,21,1073,2018-11-08 21
7485,2018-11-08,22,1073,2018-11-08 22
7486,2018-11-08,23,1026.6,2018-11-08 23
7487,2018-11-08,24,972.5,2018-11-08 24
7488,2018-11-09,1,972.5,2018-11-09 1
7489,2018-11-09,2,940.6,2018-11-09 2
7490,2018-11-09,3,898,2018-11-09 3
7491,2018-11-09,4,889,2018-11-09 4
7492,2018-11-09,5,940.6,2018-11-09 5
7493,2018-11-09,6,972.5,2018-11-09 6
7494,2018-11-09,7,940.6,2018-11-09 7
7495,2018-11-09,8,940.6,2018-11-09 8
7496,2018-11-09,9,1073,2018-11-09 9
7497,2018-11-09,10,1082.2,2018-11-09 10
7498,2018-11-09,11,999,2018-11-09 11
7499,2018-11-09,12,911.2,2018-11-09 12
7500,2018-11-09,13,940.6,2018-11-09 13
7501,2018-11-09,14,1082.2,2018-11-09 14
7502,2018-11-09,15,1279,2018-11-09 15
7503,2018-11-09,16,1279,2018-11-09 16
7504,2018-11-09,17,1280,2018-11-09 17
7505,2018-11-09,18,1280,2018-11-09 18
7506,2018-11-09,19,1280,2018-11-09 19
7507,2018-11-09,20,1073,2018-11-09 20
7508,2018-11-09,21,1082.2,2018-11-09 21
7509,2018-11-09,22,1073,2018-11-09 22
7510,2018-11-09,23,1026.6,2018-11-09 23
7511,2018-11-09,24,972.5,2018-11-09 24
7512,2018-11-10,1,1003.1,2018-11-10 1
7513,2018-11-10,2,972.5,2018-11-10 2
7514,2018-11-10,3,940.7,2018-11-10 3
7515,2018-11-10,4,972.5,2018-11-10 4
7516,2018-11-10,5,972.5,2018-11-10 5
7517,2018-11-10,6,972.5,2018-11-10 6
7518,2018-11-10,7,772.9,2018-11-10 7
7519,2018-11-10,8,972.5,2018-11-10 8
7520,2018-11-10,9,1003.1,2018-11-10 9
7521,2018-11-10,10,1073,2018-11-10 10
7522,2018-11-10,11,1098.7,2018-11-10 11
7523,2018-11-10,12,1082.2,2018-11-10 12
7524,2018-11-10,13,1073,2018-11-10 13
7525,2018-11-10,14,1098.7,2018-11-10 14
7526,2018-11-10,15,1082.2,2018-11-10 15
7527,2018-11-10,16,1082.2,2018-11-10 16
7528,2018-11-10,17,1099,2018-11-10 17
7529,2018-11-10,18,1280,2018-11-10 18
7530,2018-11-10,19,1098.7,2018-11-10 19
7531,2018-11-10,20,940.6,2018-11-10 20
7532,2018-11-10,21,972,2018-11-10 21
7533,2018-11-10,22,972.5,2018-11-10 22
7534,2018-11-10,23,1026.6,2018-11-10 23
7535,2018-11-10,24,972.5,2018-11-10 24
7536,2018-11-11,1,972,2018-11-11 1
7537,2018-11-11,2,972,2018-11-11 2
7538,2018-11-11,3,972.5,2018-11-11 3
7539,2018-11-11,4,972.5,2018-11-11 4
7540,2018-11-11,5,972.5,2018-11-11 5
7541,2018-11-11,6,972.5,2018-11-11 6
7542,2018-11-11,7,970,2018-11-11 7
7543,2018-11-11,8,960,2018-11-11 8
7544,2018-11-11,9,898,2018-11-11 9
7545,2018-11-11,10,970,2018-11-11 10
7546,2018-11-11,11,1026.6,2018-11-11 11
7547,2018-11-11,12,972.5,2018-11-11 12
7548,2018-11-11,13,972.5,2018-11-11 13
7549,2018-11-11,14,972.5,2018-11-11 14
7550,2018-11-11,15,1003.1,2018-11-11 15
7551,2018-11-11,16,972.5,2018-11-11 16
7552,2018-11-11,17,1026.6,2018-11-11 17
7553,2018-11-11,18,1098.7,2018-11-11 18
7554,2018-11-11,19,1098.7,2018-11-11 19
7555,2018-11-11,20,1026.6,2018-11-11 20
7556,2018-11-11,21,1068,2018-11-11 21
7557,2018-11-11,22,1068,2018-11-11 22
7558,2018-11-11,23,1003.1,2018-11-11 23
7559,2018-11-11,24,972.5,2018-11-11 24
7560,2018-11-12,1,889,2018-11-12 1
7561,2018-11-12,2,630,2018-11-12 2
7562,2018-11-12,3,550,2018-11-12 3
7563,2018-11-12,4,550,2018-11-12 4
7564,2018-11-12,5,750,2018-11-12 5
7565,2018-11-12,6,750,2018-11-12 6
7566,2018-11-12,7,800,2018-11-12 7
7567,2018-11-12,8,1082.2,2018-11-12 8
7568,2018-11-12,9,1280,2018-11-12 9
7569,2018-11-12,10,1280,2018-11-12 10
7570,2018-11-12,11,1098.7,2018-11-12 11
7571,2018-11-12,12,1073,2018-11-12 12
7572,2018-11-12,13,1073,2018-11-12 13
7573,2018-11-12,14,1280,2018-11-12 14
7574,2018-11-12,15,1280,2018-11-12 15
7575,2018-11-12,16,1280,2018-11-12 16
7576,2018-11-12,17,1280,2018-11-12 17
7577,2018-11-12,18,1280,2018-11-12 18
7578,2018-11-12,19,1280,2018-11-12 19
7579,2018-11-12,20,1098.7,2018-11-12 20
7580,2018-11-12,21,1280,2018-11-12 21
7581,2018-11-12,22,1082.2,2018-11-12 22
7582,2018-11-12,23,972.5,2018-11-12 23
7583,2018-11-12,24,1026.6,2018-11-12 24
7584,2018-11-13,1,1026.6,2018-11-13 1
7585,2018-11-13,2,1026.6,2018-11-13 2
7586,2018-11-13,3,1068,2018-11-13 3
7587,2018-11-13,4,1068,2018-11-13 4
7588,2018-11-13,5,1026.6,2018-11-13 5
7589,2018-11-13,6,1068,2018-11-13 6
7590,2018-11-13,7,972.5,2018-11-13 7
7591,2018-11-13,8,1098.7,2018-11-13 8
7592,2018-11-13,9,1280,2018-11-13 9
7593,2018-11-13,10,1279,2018-11-13 10
7594,2018-11-13,11,1138,2018-11-13 11
7595,2018-11-13,12,1073,2018-11-13 12
7596,2018-11-13,13,1026.6,2018-11-13 13
7597,2018-11-13,14,1278,2018-11-13 14
7598,2018-11-13,15,1279,2018-11-13 15
7599,2018-11-13,16,1280,2018-11-13 16
7600,2018-11-13,17,1280,2018-11-13 17
7601,2018-11-13,18,1280,2018-11-13 18
7602,2018-11-13,19,1082.2,2018-11-13 19
7603,2018-11-13,20,972.5,2018-11-13 20
7604,2018-11-13,21,1279,2018-11-13 21
7605,2018-11-13,22,1098.7,2018-11-13 22
7606,2018-11-13,23,1068,2018-11-13 23
7607,2018-11-13,24,1068,2018-11-13 24
7608,2018-11-14,1,1026.6,2018-11-14 1
7609,2018-11-14,2,1026.6,2018-11-14 2
7610,2018-11-14,3,1026.6,2018-11-14 3
7611,2018-11-14,4,1026.6,2018-11-14 4
7612,2018-11-14,5,1026.6,2018-11-14 5
7613,2018-11-14,6,1026.6,2018-11-14 6
7614,2018-11-14,7,972.5,2018-11-14 7
7615,2018-11-14,8,1280,2018-11-14 8
7616,2018-11-14,9,1280,2018-11-14 9
7617,2018-11-14,10,1280,2018-11-14 10
7618,2018-11-14,11,1279,2018-11-14 11
7619,2018-11-14,12,1279,2018-11-14 12
7620,2018-11-14,13,1280,2018-11-14 13
7621,2018-11-14,14,1280,2018-11-14 14
7622,2018-11-14,15,1280,2018-11-14 15
7623,2018-11-14,16,1280,2018-11-14 16
7624,2018-11-14,17,1280,2018-11-14 17
7625,2018-11-14,18,1280,2018-11-14 18
7626,2018-11-14,19,1280,2018-11-14 19
7627,2018-11-14,20,1268,2018-11-14 20
7628,2018-11-14,21,1280,2018-11-14 21
7629,2018-11-14,22,1280,2018-11-14 22
7630,2018-11-14,23,1280,2018-11-14 23
7631,2018-11-14,24,972.5,2018-11-14 24
7632,2018-11-15,1,1026.6,2018-11-15 1
7633,2018-11-15,2,1026.6,2018-11-15 2
7634,2018-11-15,3,1026.6,2018-11-15 3
7635,2018-11-15,4,1026.6,2018-11-15 4
7636,2018-11-15,5,1073,2018-11-15 5
7637,2018-11-15,6,1073,2018-11-15 6
7638,2018-11-15,7,972.5,2018-11-15 7
7639,2018-11-15,8,1280,2018-11-15 8
7640,2018-11-15,9,1280,2018-11-15 9
7641,2018-11-15,10,1280,2018-11-15 10
7642,2018-11-15,11,1280,2018-11-15 11
7643,2018-11-15,12,1082.2,2018-11-15 12
7644,2018-11-15,13,1082.2,2018-11-15 13
7645,2018-11-15,14,1280,2018-11-15 14
7646,2018-11-15,15,1280,2018-11-15 15
7647,2018-11-15,16,1280,2018-11-15 16
7648,2018-11-15,17,1280,2018-11-15 17
7649,2018-11-15,18,1280,2018-11-15 18
7650,2018-11-15,19,1280,2018-11-15 19
7651,2018-11-15,20,1280,2018-11-15 20
7652,2018-11-15,21,1280,2018-11-15 21
7653,2018-11-15,22,1280,2018-11-15 22
7654,2018-11-15,23,1280,2018-11-15 23
7655,2018-11-15,24,1280,2018-11-15 24
7656,2018-11-16,1,1268,2018-11-16 1
7657,2018-11-16,2,1280,2018-11-16 2
7658,2018-11-16,3,1280,2018-11-16 3
7659,2018-11-16,4,1280,2018-11-16 4
7660,2018-11-16,5,1280,2018-11-16 5
7661,2018-11-16,6,1280,2018-11-16 6
7662,2018-11-16,7,1280,2018-11-16 7
7663,2018-11-16,8,1280,2018-11-16 8
7664,2018-11-16,9,1280,2018-11-16 9
7665,2018-11-16,10,1280,2018-11-16 10
7666,2018-11-16,11,1280,2018-11-16 11
7667,2018-11-16,12,1280,2018-11-16 12
7668,2018-11-16,13,1280,2018-11-16 13
7669,2018-11-16,14,1280,2018-11-16 14
7670,2018-11-16,15,1280,2018-11-16 15
7671,2018-11-16,16,1280,2018-11-16 16
7672,2018-11-16,17,1280,2018-11-16 17
7673,2018-11-16,18,1280,2018-11-16 18
7674,2018-11-16,19,1280,2018-11-16 19
7675,2018-11-16,20,1280,2018-11-16 20
7676,2018-11-16,21,1280,2018-11-16 21
7677,2018-11-16,22,1280,2018-11-16 22
7678,2018-11-16,23,1280,2018-11-16 23
7679,2018-11-16,24,1280,2018-11-16 24
7680,2018-11-17,1,1280,2018-11-17 1
7681,2018-11-17,2,1082.2,2018-11-17 2
7682,2018-11-17,3,1098.7,2018-11-17 3
7683,2018-11-17,4,1098.7,2018-11-17 4
7684,2018-11-17,5,1098.7,2018-11-17 5
7685,2018-11-17,6,1082.2,2018-11-17 6
7686,2018-11-17,7,1280,2018-11-17 7
7687,2018-11-17,8,1280,2018-11-17 8
7688,2018-11-17,9,1280,2018-11-17 9
7689,2018-11-17,10,1280,2018-11-17 10
7690,2018-11-17,11,1280,2018-11-17 11
7691,2018-11-17,12,1280,2018-11-17 12
7692,2018-11-17,13,1280,2018-11-17 13
7693,2018-11-17,14,1280,2018-11-17 14
7694,2018-11-17,15,1280,2018-11-17 15
7695,2018-11-17,16,1280,2018-11-17 16
7696,2018-11-17,17,1280,2018-11-17 17
7697,2018-11-17,18,1280,2018-11-17 18
7698,2018-11-17,19,1280,2018-11-17 19
7699,2018-11-17,20,1082.2,2018-11-17 20
7700,2018-11-17,21,1280,2018-11-17 21
7701,2018-11-17,22,1280,2018-11-17 22
7702,2018-11-17,23,1082.2,2018-11-17 23
7703,2018-11-17,24,1073,2018-11-17 24
7704,2018-11-18,1,1082.2,2018-11-18 1
7705,2018-11-18,2,1026.6,2018-11-18 2
7706,2018-11-18,3,1026.6,2018-11-18 3
7707,2018-11-18,4,972.5,2018-11-18 4
7708,2018-11-18,5,972.5,2018-11-18 5
7709,2018-11-18,6,972.5,2018-11-18 6
7710,2018-11-18,7,972.5,2018-11-18 7
7711,2018-11-18,8,971,2018-11-18 8
7712,2018-11-18,9,972.5,2018-11-18 9
7713,2018-11-18,10,1026.6,2018-11-18 10
7714,2018-11-18,11,1026.6,2018-11-18 11
7715,2018-11-18,12,1082.2,2018-11-18 12
7716,2018-11-18,13,1082.2,2018-11-18 13
7717,2018-11-18,14,1073,2018-11-18 14
7718,2018-11-18,15,1073,2018-11-18 15
7719,2018-11-18,16,1026.6,2018-11-18 16
7720,2018-11-18,17,1026.6,2018-11-18 17
7721,2018-11-18,18,1280,2018-11-18 18
7722,2018-11-18,19,1280,2018-11-18 19
7723,2018-11-18,20,1280,2018-11-18 20
7724,2018-11-18,21,1280,2018-11-18 21
7725,2018-11-18,22,1098.7,2018-11-18 22
7726,2018-11-18,23,1026.6,2018-11-18 23
7727,2018-11-18,24,972.5,2018-11-18 24
7728,2018-11-19,1,972,2018-11-19 1
7729,2018-11-19,2,969,2018-11-19 2
7730,2018-11-19,3,960.5,2018-11-19 3
7731,2018-11-19,4,970,2018-11-19 4
7732,2018-11-19,5,970,2018-11-19 5
7733,2018-11-19,6,999,2018-11-19 6
7734,2018-11-19,7,960.5,2018-11-19 7
7735,2018-11-19,8,1280,2018-11-19 8
7736,2018-11-19,9,1280,2018-11-19 9
7737,2018-11-19,10,1280,2018-11-19 10
7738,2018-11-19,11,1280,2018-11-19 11
7739,2018-11-19,12,1280,2018-11-19 12
7740,2018-11-19,13,1280,2018-11-19 13
7741,2018-11-19,14,1280,2018-11-19 14
7742,2018-11-19,15,1280,2018-11-19 15
7743,2018-11-19,16,1280,2018-11-19 16
7744,2018-11-19,17,1280,2018-11-19 17
7745,2018-11-19,18,1280,2018-11-19 18
7746,2018-11-19,19,1280,2018-11-19 19
7747,2018-11-19,20,1280,2018-11-19 20
7748,2018-11-19,21,1280,2018-11-19 21
7749,2018-11-19,22,1280,2018-11-19 22
7750,2018-11-19,23,1280,2018-11-19 23
7751,2018-11-19,24,1280,2018-11-19 24
7752,2018-11-20,1,1280,2018-11-20 1
7753,2018-11-20,2,1280,2018-11-20 2
7754,2018-11-20,3,1280,2018-11-20 3
7755,2018-11-20,4,1280,2018-11-20 4
7756,2018-11-20,5,1280,2018-11-20 5
7757,2018-11-20,6,1280,2018-11-20 6
7758,2018-11-20,7,1280,2018-11-20 7
7759,2018-11-20,8,1280,2018-11-20 8
7760,2018-11-20,9,1280,2018-11-20 9
7761,2018-11-20,10,1280,2018-11-20 10
7762,2018-11-20,11,1280,2018-11-20 11
7763,2018-11-20,12,1280,2018-11-20 12
7764,2018-11-20,13,1280,2018-11-20 13
7765,2018-11-20,14,1280,2018-11-20 14
7766,2018-11-20,15,1280,2018-11-20 15
7767,2018-11-20,16,1280,2018-11-20 16
7768,2018-11-20,17,1280,2018-11-20 17
7769,2018-11-20,18,1280,2018-11-20 18
7770,2018-11-20,19,1280,2018-11-20 19
7771,2018-11-20,20,1280,2018-11-20 20
7772,2018-11-20,21,1280,2018-11-20 21
7773,2018-11-20,22,1280,2018-11-20 22
7774,2018-11-20,23,1280,2018-11-20 23
7775,2018-11-20,24,1280,2018-11-20 24
7776,2018-11-21,1,1280,2018-11-21 1
7777,2018-11-21,2,1280,2018-11-21 2
7778,2018-11-21,3,1280,2018-11-21 3
7779,2018-11-21,4,1280,2018-11-21 4
7780,2018-11-21,5,1082.2,2018-11-21 5
7781,2018-11-21,6,1280,2018-11-21 6
7782,2018-11-21,7,1280,2018-11-21 7
7783,2018-11-21,8,1280,2018-11-21 8
7784,2018-11-21,9,1280,2018-11-21 9
7785,2018-11-21,10,1280,2018-11-21 10
7786,2018-11-21,11,1280,2018-11-21 11
7787,2018-11-21,12,1280,2018-11-21 12
7788,2018-11-21,13,1280,2018-11-21 13
7789,2018-11-21,14,1280,2018-11-21 14
7790,2018-11-21,15,1280,2018-11-21 15
7791,2018-11-21,16,1280,2018-11-21 16
7792,2018-11-21,17,1280,2018-11-21 17
7793,2018-11-21,18,1280,2018-11-21 18
7794,2018-11-21,19,1280,2018-11-21 19
7795,2018-11-21,20,1280,2018-11-21 20
7796,2018-11-21,21,1280,2018-11-21 21
7797,2018-11-21,22,1280,2018-11-21 22
7798,2018-11-21,23,1280,2018-11-21 23
7799,2018-11-21,24,1280,2018-11-21 24
7800,2018-11-22,1,1280,2018-11-22 1
7801,2018-11-22,2,1280,2018-11-22 2
7802,2018-11-22,3,1268,2018-11-22 3
7803,2018-11-22,4,1280,2018-11-22 4
7804,2018-11-22,5,1280,2018-11-22 5
7805,2018-11-22,6,1280,2018-11-22 6
7806,2018-11-22,7,1280,2018-11-22 7
7807,2018-11-22,8,1280,2018-11-22 8
7808,2018-11-22,9,1280,2018-11-22 9
7809,2018-11-22,10,1280,2018-11-22 10
7810,2018-11-22,11,1280,2018-11-22 11
7811,2018-11-22,12,1280,2018-11-22 12
7812,2018-11-22,13,1280,2018-11-22 13
7813,2018-11-22,14,1280,2018-11-22 14
7814,2018-11-22,15,1280,2018-11-22 15
7815,2018-11-22,16,1280,2018-11-22 16
7816,2018-11-22,17,1280,2018-11-22 17
7817,2018-11-22,18,1280,2018-11-22 18
7818,2018-11-22,19,1280,2018-11-22 19
7819,2018-11-22,20,1280,2018-11-22 20
7820,2018-11-22,21,1280,2018-11-22 21
7821,2018-11-22,22,1280,2018-11-22 22
7822,2018-11-22,23,1280,2018-11-22 23
7823,2018-11-22,24,1280,2018-11-22 24
7824,2018-11-23,1,1280,2018-11-23 1
7825,2018-11-23,2,1280,2018-11-23 2
7826,2018-11-23,3,1280,2018-11-23 3
7827,2018-11-23,4,1280,2018-11-23 4
7828,2018-11-23,5,1280,2018-11-23 5
7829,2018-11-23,6,1280,2018-11-23 6
7830,2018-11-23,7,1280,2018-11-23 7
7831,2018-11-23,8,1280,2018-11-23 8
7832,2018-11-23,9,1280,2018-11-23 9
7833,2018-11-23,10,1280,2018-11-23 10
7834,2018-11-23,11,1280,2018-11-23 11
7835,2018-11-23,12,1280,2018-11-23 12
7836,2018-11-23,13,1280,2018-11-23 13
7837,2018-11-23,14,1280,2018-11-23 14
7838,2018-11-23,15,1280,2018-11-23 15
7839,2018-11-23,16,1280,2018-11-23 16
7840,2018-11-23,17,1280,2018-11-23 17
7841,2018-11-23,18,1280,2018-11-23 18
7842,2018-11-23,19,1280,2018-11-23 19
7843,2018-11-23,20,1280,2018-11-23 20
7844,2018-11-23,21,1280,2018-11-23 21
7845,2018-11-23,22,1280,2018-11-23 22
7846,2018-11-23,23,1280,2018-11-23 23
7847,2018-11-23,24,1280,2018-11-23 24
7848,2018-11-24,1,1280,2018-11-24 1
7849,2018-11-24,2,1280,2018-11-24 2
7850,2018-11-24,3,1280,2018-11-24 3
7851,2018-11-24,4,1280,2018-11-24 4
7852,2018-11-24,5,1268,2018-11-24 5
7853,2018-11-24,6,1268,2018-11-24 6
7854,2018-11-24,7,1280,2018-11-24 7
7855,2018-11-24,8,1268,2018-11-24 8
7856,2018-11-24,9,1280,2018-11-24 9
